"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CHMP5",0.909366873424803,3.43033973669245,2.76505438969073,0.0099980032351259,0.355381503139169,-2.63573052716133
"ZRANB2",0.736065223973084,3.74500647779536,2.764944201144,0.0100006391936436,0.355381503139169,-2.63592862073928
"OSBPL8",0.891818646909618,3.42789950039511,2.76342160925763,0.0100371298862707,0.355381503139169,-2.63866549987172
"MOSPD2",0.685701976321026,3.38507461564949,2.76326801615462,0.0100408178567562,0.355381503139169,-2.63894154513775
"PHF6",0.511797905598902,1.30536375123121,2.76266567146651,0.0100552932172621,0.355381503139169,-2.6400240379155
"LRMP",0.56621565476105,5.79674646131422,2.76203986209754,0.0100703532212007,0.355381503139169,-2.64114857915819
"ZEB1-AS1",0.778545452960253,0.986131242054954,2.76127640120092,0.0100887544577944,0.355381503139169,-2.64252030519602
"RP11-497D6.2.1",0.796309240226421,2.2239977733084,2.75939754790584,0.0101341738166214,0.355381503139169,-2.64589529942225
"SEMA6C",-0.707742398612338,1.61588234012951,-2.75816269794114,0.0101641294909173,0.355381503139169,-2.64811286190835
"TGFBR1",0.642832351248384,2.91912281733694,2.75695889187656,0.0101934120587913,0.355381503139169,-2.65027421272975
"STAM2",0.572094255062447,2.45552444031513,2.75603294740191,0.0102159894918755,0.355381503139169,-2.65193637121322
"KIF5B",0.704684197117459,2.68261202151649,2.75449208093146,0.0102536646969296,0.355381503139169,-2.65470177317301
"GALNT1",0.572824127878859,3.33144447620809,2.75435522318245,0.0102570172555514,0.355381503139169,-2.65494735629323
"RP11-18B3.3.1",0.802973710254141,1.64772634792416,2.75333172284455,0.0102821222272575,0.355381503139169,-2.6567837792412
"FAM126B",0.71281629205511,2.06019255000308,2.74865928953498,0.0103974642158396,0.357734484775329,-2.66516311269092
"TMEM41B",0.639356127332403,2.31840660064368,2.74743785408662,0.0104278156066721,0.357734484775329,-2.66735243849273
"CNTNAP3",0.994277870703181,2.5312927269138,2.74689796863617,0.0104412576584688,0.357734484775329,-2.66831998906753
"C16orf72",0.519854158443699,4.23835933833595,2.74240438550758,0.0105537709009658,0.358290633669445,-2.67636952085638
"CCR2",0.675656186733303,5.08594524607253,2.74116416355314,0.0105850239715167,0.358290633669445,-2.67859004520542
"RP11-439A17.9.1",0.700823435065247,1.51591342262472,2.74066836653528,0.0105975421069512,0.358290633669445,-2.67947759508941
"RP11-203I2.1.1",0.547333032904641,0.804330758369248,2.74060853412867,0.0105990537241543,0.358290633669445,-2.67958469862117
"FAR1",0.769622875841079,3.24919403221067,2.73755977721797,0.0106763461918319,0.358754962846083,-2.68504063711968
"MOB4",0.659267483448549,2.53213923885879,2.73624046426192,0.0107099570888541,0.358754962846083,-2.68740070612595
"DCUN1D5",0.6099610725966,2.30305764155702,2.73602934910472,0.0107153446669906,0.358754962846083,-2.68777831023354
"C12orf47",0.60953112951056,2.72240721015634,2.7329873254151,0.0107932584697151,0.359348430293961,-2.6932177360737
"HLX",-0.558459665204028,5.60869433346045,-2.72904760425758,0.010894953618302,0.359743932310503,-2.70025790552791
"TIMM8B",0.89430648686283,2.43667769392196,2.72881911372607,0.0109008790483471,0.359743932310503,-2.7006660581108
"RP11-81H14.2.1",-1.30234245446926,2.63285012533834,-2.72766845025589,0.0109307650395305,0.359743932310503,-2.70272123188548
"CD59",0.550131653563739,4.79506911720234,2.72407407808318,0.0110246161405714,0.359743932310503,-2.70913830183963
"TRBV10-1",-1.26438295405887,1.68983673596697,-2.72312561745693,0.0110495065352135,0.359743932310503,-2.71083090109065
"PAPD4",0.598553228823639,3.72261242252937,2.72092273631753,0.0111075198089095,0.359743932310503,-2.71476098243003
"C3AR1",0.686783793288122,4.48513044190051,2.71982907250484,0.0111364274743091,0.359743932310503,-2.71671156364629
"SDPR",0.746996717295191,2.9523804491678,2.71966016481836,0.0111408983081262,0.359743932310503,-2.71701278076909
"ZFPM1",-0.560062739237655,2.54619252832156,-2.71897830058418,0.0111589637287515,0.359743932310503,-2.71822867128921
"TSPAN2",0.83256582354783,3.91788838564473,2.71861207762997,0.0111686778158605,0.359743932310503,-2.71888165239292
"BIRC3",0.686113859169882,3.36358316680846,2.71800863849078,0.0111847013490046,0.359743932310503,-2.71995749837781
"ZNF92",0.527894298486278,1.07721920266615,2.71666493302045,0.0112204590307964,0.359743932310503,-2.72235270783782
"RP11-213G2.1.1",0.812450210500529,0.740519072315089,2.71586036791126,0.0112419207061571,0.359743932310503,-2.723786596197
"SIRPD",0.76261759366307,1.93046041871556,2.71507219264903,0.0112629824387049,0.359743932310503,-2.72519107007097
"SPTLC1P1",0.653801836656416,3.83612639725353,2.71310706324824,0.0113156558582016,0.35987348652467,-2.72869191202894
"ZNF24",0.547488500368331,3.10173715632981,2.7126438074434,0.0113281065247457,0.35987348652467,-2.72951701001622
"PNPLA8",0.679846143801174,2.69526729772551,2.70840656703994,0.0114425848675373,0.361130939531106,-2.7370606369891
"GCN1L1",-0.596465727066972,4.29607322062632,-2.70577495133171,0.0115142276804406,0.361130939531106,-2.74174278149622
"BNIP2",0.619912291348594,4.70046819230156,2.7052175279718,0.0115294566701137,0.361130939531106,-2.74273425162921
"GPR27",0.723269280795222,3.67308288308928,2.70441070615999,0.0115515326831179,0.361130939531106,-2.74416913740415
"FBXO30",0.550767951414055,1.49389254602772,2.70275194247085,0.0115970435328506,0.361594590153907,-2.74711847940039
"RP11-196G18.3.1",0.544959361793144,0.832064394887771,2.69751891184975,0.0117417215611791,0.361902765526877,-2.7564170511834
"CDC42EP2",-0.604772363975634,5.18750982732542,-2.69721758353088,0.0117501035846668,0.361902765526877,-2.75695220596856
"XXbac-BPG246D15.9.1",-1.04665120883324,3.20877155682031,-2.69500173009028,0.011811913831664,0.361902765526877,-2.76088660671856
"ZNF608",0.764686781579162,0.910664819074891,2.69292395854643,0.0118701483641415,0.361902765526877,-2.76457435503736
"UHMK1",0.611862782347592,2.83286803101108,2.69270450967581,0.011876314589529,0.361902765526877,-2.76496376185575
"CD46",0.758436490592538,5.90412118193357,2.69164607260501,0.0119060973501535,0.361902765526877,-2.76684170872563
"IGLV3-27",1.48327118259003,1.74749048512585,2.69160476025317,0.0119072612293037,0.361902765526877,-2.76691500019963
"PDCD10",0.826771925177506,3.39048198985974,2.6911726599937,0.011919441020573,0.361902765526877,-2.76768154722588
"RNF138",0.605539282978019,2.70900434927091,2.68775913020012,0.0120160697309971,0.361902765526877,-2.77373497442443
"RAB44",-0.980579041181491,2.11074255747783,-2.68765616896758,0.0120189956537098,0.361902765526877,-2.77391750176194
"CUL4B",0.515387920954712,3.47633644580765,2.68717528561867,0.0120326700763254,0.361902765526877,-2.77476995404978
"RP11-154D6.1.1",0.69867875640371,4.08739670814771,2.68297496722412,0.0121527300401976,0.361902765526877,-2.78221249242372
"C1orf138",0.900406857207953,2.40335282168079,2.68250407918232,0.0121662592267623,0.361902765526877,-2.78304649065438
"DEK",0.641560844354103,3.78447847872384,2.68213007633924,0.0121770148070364,0.361902765526877,-2.78370884089336
"CD36",0.6994014041084,5.64082533572475,2.68086873094544,0.0122133541221787,0.361902765526877,-2.78594230851493
"IDH3G",-0.512814230616047,5.82170015406265,-2.67859752834954,0.0122790428997813,0.361902765526877,-2.78996258811667
"RP11-320A16.1.1",0.914073225955999,2.93120945616779,2.67615364500725,0.0123500944623806,0.361902765526877,-2.79428659722483
"CSNK1G3",0.671994149385981,1.68302941337201,2.67549230830847,0.0123693875450735,0.361902765526877,-2.79545636754038
"CXorf21",0.520033978049224,3.53008383351261,2.67506337707614,0.0123819157363823,0.361902765526877,-2.79621498109247
"LYPD2",-1.58502731385759,2.7209728833761,-2.67497577150097,0.0123844759699838,0.361902765526877,-2.79636991387545
"POLR2K",0.690978256089595,2.46041188825456,2.67426427681011,0.0124052873980026,0.361902765526877,-2.79762811537599
"MS4A6A",0.596899460741445,6.91615468714413,2.67051667255762,0.0125154458565612,0.363310380317551,-2.80425253168873
"TMEM110-MUSTN1",-0.786510781722464,1.13281671322454,-2.66959366520228,0.012542716860773,0.363310380317551,-2.80588334897053
"GOLPH3L",0.527229239339952,2.71249053049082,2.66585078966756,0.0126538725918391,0.363646404700934,-2.81249350127184
"RWDD4P2",0.616187467417997,2.08145930643767,2.6644862857679,0.0126946236980848,0.363646404700934,-2.81490211971134
"TMEM167A",0.677040226584779,3.59917568226732,2.66276983756636,0.0127460595684755,0.363646404700934,-2.8179310916495
"SCOC",0.642276098665669,1.48292318046621,2.65898855843239,0.0128600577944519,0.363646404700934,-2.82460028287706
"TEFM",0.594133842083595,1.49503954665161,2.65846179272493,0.0128760140167628,0.363646404700934,-2.82552897388941
"JUP",-1.13404702363633,3.21911717217465,-2.65724724514463,0.0129128741831116,0.363646404700934,-2.82766986768598
"AP1S2",0.633672771624064,4.65336067243734,2.65637185538259,0.0129395022856252,0.363646404700934,-2.82921261278219
"COX7A2P2",0.654021718118801,3.54202024512063,2.65254826672043,0.0130564117488975,0.363646404700934,-2.8359480520823
"ACTR3P2",0.582900611705157,1.99197795356841,2.65253483892535,0.013056824044972,0.363646404700934,-2.83597169698688
"RP11-62H7.2.1",-0.98007807606979,1.87008645799789,-2.65244603920751,0.0130595509169566,0.363646404700934,-2.83612806219529
"MARCH1",0.646352416996566,3.16461679288522,2.65138528819384,0.0130921656590201,0.363646404700934,-2.83799570327437
"SPAST",0.565452378292619,2.27571837484597,2.6505337481359,0.0131184027529455,0.363646404700934,-2.83949471206081
"FAM86HP",0.670807799315687,0.648138266311022,2.647321839835,0.0132178076881059,0.363646404700934,-2.84514655551982
"RP11-290L1.4.1",0.707779952174827,1.47622228649324,2.64694712826177,0.0132294502062615,0.363646404700934,-2.84580568684548
"PPP4R1",0.530367641554299,4.64473781589939,2.64565162477121,0.0132697759740947,0.363646404700934,-2.8480841524537
"CCDC75",0.510017022674994,1.41096967749431,2.64547224477792,0.0132753686423376,0.363646404700934,-2.84839959131576
"GPR65",0.571423905120378,3.70302564264335,2.64481063499026,0.0132960151566452,0.363646404700934,-2.84956293313985
"FAM8A1",0.711668695800113,4.17023814474245,2.64419923700728,0.0133151213347968,0.363646404700934,-2.85063785091968
"CCDC82",0.754809656302411,2.31073873376257,2.64213557987039,0.0133797996535796,0.363646404700934,-2.8542650786828
"CD226",0.51828592571922,1.63559014021356,2.64172952356949,0.01339256052289,0.363646404700934,-2.85497861850276
"RP11-298I3.1.1",0.738244928976935,1.96598423624568,2.64035720218648,0.0134357715431035,0.363646404700934,-2.85738969983748
"HSPB11",0.558589884274444,2.81697580049484,2.63890355126446,0.0134816850574846,0.363646404700934,-2.8599429617935
"NMD3",0.584359908695075,1.73329577964321,2.63849778449561,0.0134945272537979,0.363646404700934,-2.86065553939383
"RP11-501J20.5.1",0.777550876422543,1.51446390584233,2.63653051846615,0.0135569513544476,0.363646404700934,-2.86410949801887
"ABHD3",0.64579904261144,3.94169906579852,2.6364088530798,0.01356082078416,0.363646404700934,-2.86432306372691
"RNFT1",0.655410997094603,2.90737661203428,2.63634242355065,0.0135629339341276,0.363646404700934,-2.86443966883748
"TRPM7",0.595624085206327,1.94151483091481,2.63622751804744,0.0135665898482869,0.363646404700934,-2.86464136120309
"KBTBD7",0.676889481987883,1.97392320202315,2.63497007898655,0.0136066574302657,0.363646404700934,-2.86684823080037
"RP11-467L13.4.1",2.36878299386752,2.14492474784974,2.6329840642443,0.0136701651921851,0.364517119807905,-2.87033266944332
"SENP6",0.612974025507625,3.66778658643852,2.62906779693305,0.013796207054936,0.366220937724044,-2.87719969219927
"SNORA49",1.61700299943493,0.517728528811917,2.62606277911909,0.0138936536907429,0.367978881795721,-2.88246524860861
"ERBB2IP",0.761777745415119,3.62888001842186,2.62128611521466,0.0140498704814,0.369440483645114,-2.89082868126919
"TLR10",0.640088606676118,2.10322249605033,2.62039303716022,0.014079258581853,0.369440483645114,-2.89239147914009
"RP11-466P24.2.1",0.638785040839357,5.76463288293723,2.61812666605955,0.0141540938886323,0.369440483645114,-2.89635614625655
"RP11-822E23.1.1",0.642142022542161,0.915230727561889,2.61772671969433,0.0141673384175334,0.369440483645114,-2.89705560342265
"DBI",0.744526400131218,4.6252792200466,2.61761349419613,0.0141710900594421,0.369440483645114,-2.89725361072206
"LRRC70",0.598294611522485,0.73890783253724,2.61660759933844,0.0142044602242269,0.369440483645114,-2.8990125087219
"SLC22A4",0.678177054171718,3.9633533033463,2.61562746134247,0.0142370462051269,0.369440483645114,-2.90072602591233
"RP11-637I8.2.1",0.914018971500713,2.18942123921229,2.61363856811041,0.0143033833630239,0.369440483645114,-2.90420204975655
"AC007347.1",-0.523015323675219,2.35920378383012,-2.61214612294159,0.0143533507298902,0.369440483645114,-2.90680950614594
"DAPP1",0.704691352586408,4.48069645549727,2.61044553133614,0.0144104846932276,0.369440483645114,-2.90977965695899
"SLC25A40",0.671340118223624,2.8824201450587,2.61002359459064,0.0144246930015964,0.369440483645114,-2.91051642794593
"AP003068.23.1",0.677333966688913,2.94097142379614,2.60998384178166,0.0144260323097667,0.369440483645114,-2.91058583964572
"SH3BGRL2",0.677366931866857,1.81525815988369,2.60846319692243,0.0144773510874558,0.369440483645114,-2.91324059176351
"TMCO1",0.615479940558071,3.84291406358023,2.60779912766887,0.0144998153141423,0.369440483645114,-2.91439967151805
"RP11-361F15.2.1",0.804653386306374,2.06226017639395,2.60528162324841,0.0145852723679866,0.369440483645114,-2.91879235435859
"UBE2D1",0.672555575967549,5.54495852451969,2.60391969625206,0.0146316980573112,0.369440483645114,-2.92116778336406
"HAUS1",0.627409017784993,1.79472931290681,2.603531640594,0.014644951307249,0.369440483645114,-2.92184449685501
"RP11-270C12.3.1",1.16196517704564,4.90786384737668,2.60304335361989,0.0146616436029469,0.369440483645114,-2.92269592335084
"VMP1",0.553149619238348,7.37501750552211,2.60053333097282,0.0147477291463057,0.369822841953954,-2.92707131365702
"GALNT3",0.621989804957053,3.06898024581258,2.59592461571581,0.0149070168092925,0.370553837168732,-2.93509922987912
"CCDC126",0.539906912691346,2.01385988798691,2.59392994272122,0.0149764514681375,0.370553837168732,-2.93857139588319
"RPL7P22",0.65509653281138,1.7697223068475,2.59274753273907,0.0150177528788384,0.370553837168732,-2.94062896757917
"CCDC154",-0.852026845421018,1.61792845239012,-2.5911688927985,0.0150730594180203,0.370553837168732,-2.94337525817738
"GLRX",0.716517383159454,5.86645871385339,2.59056967812557,0.0150941019521845,0.370553837168732,-2.94441745161561
"IFI6",0.953374067364447,7.12610243857022,2.59039181977729,0.0151003530249616,0.370553837168732,-2.94472676971484
"TPGS2",-0.663845091041773,4.28372119581658,-2.59036535886693,0.0151012832348939,0.370553837168732,-2.94477278760494
"EPHA1",-0.569732532759576,3.86822775988485,-2.58664814607004,0.0152324884979985,0.370553837168732,-2.95123485331096
"KRCC1",0.627223845596948,2.94940812743865,2.586147841472,0.0152502281589825,0.370553837168732,-2.95210421185936
"ICOS",0.671785683109501,2.02157783652642,2.58476077477827,0.0152995107061088,0.370553837168732,-2.95451398870308
"RP11-361H10.4.1",-0.659084089734497,0.588494015835632,-2.58355396822326,0.0153425087985416,0.370553837168732,-2.95661003213093
"ANKHD1-EIF4EBP3",-0.511423921045654,3.26729273699987,-2.57962057251208,0.0154834338989923,0.370553837168732,-2.96343810582657
"RP5-857K21.10.1",-0.578766664781215,9.20435139144328,-2.5779113327981,0.0155450457953769,0.370553837168732,-2.96640347129341
"CCPG1",0.655471235911793,5.17240202808966,2.57592210829588,0.0156170364467337,0.370553837168732,-2.96985325061096
"SFRP2",-0.600510797646241,0.999889430859768,-2.57507197930286,0.015647897091266,0.370553837168732,-2.97132713487289
"FAM134B",0.556029202926083,1.94277219702953,2.57414048829132,0.0156817761990178,0.370553837168732,-2.97294177673853
"RP1-151F17.1.1",0.72341733967855,0.58687517528627,2.57189023881448,0.0157639004990794,0.370553837168732,-2.97684104711967
"NPHP3",0.562725422352589,2.10398506781161,2.5716766497441,0.0157717162565205,0.370553837168732,-2.9772110621848
"NBN",0.609593659239972,3.44757111355941,2.57106768422719,0.0157940195549786,0.370553837168732,-2.97826592396251
"ATPBD4",-0.607073155393855,1.8737880807931,-2.57054578274485,0.0158131574088011,0.370553837168732,-2.97916986430995
"UBA52P5",-0.577114377302946,8.43008101563037,-2.56906513771802,0.0158675689673639,0.370553837168732,-2.98173382122014
"LGALSL",0.717537713197226,2.31532692627011,2.56836159938347,0.0158934837641075,0.370553837168732,-2.9829518223203
"B3GNT2",0.671894638625444,2.31460331600011,2.56794894464422,0.0159087021286068,0.370553837168732,-2.98366614704206
"GNAQ",0.527287701670989,3.52487810418587,2.56635170193269,0.0159677345287609,0.370553837168732,-2.98643046325557
"VCPIP1",0.583135646739721,2.20778636144838,2.56585596354018,0.015986097741105,0.370553837168732,-2.98728823836329
"RP11-395B7.4.1",0.929738220803428,0.74244262221626,2.56360482807076,0.0160697311158968,0.370553837168732,-2.9911822429778
"CALM2P3",0.560873669650271,3.9903485090322,2.56355616466736,0.0160715435103371,0.370553837168732,-2.99126640025437
"RP11-211G3.2.1",1.04468794786967,1.72408994177364,2.56262665734002,0.0161061979796589,0.370553837168732,-2.99287370059868
"GNA13",0.597017221112592,3.87150510903296,2.56258937797308,0.0161075892953006,0.370553837168732,-2.99293815733074
"MS4A4A",0.822983961373529,2.44533786061395,2.5609382060028,0.0161693250510282,0.370553837168732,-2.99579255412163
"GUSBP3",0.596006248149487,1.99868752517174,2.55920348876086,0.0162344205746776,0.370553837168732,-2.99879029929339
"P2RY14",0.694678719727821,2.27915194061004,2.55876729529768,0.0162508269543889,0.370553837168732,-2.99954390644933
"FTSJD1",0.588717129952672,2.01318228407946,2.5579765473603,0.0162806082231629,0.370553837168732,-3.00090989566949
"PRF1",-0.910745921095447,6.57757136381559,-2.55581761295163,0.0163621759659103,0.370553837168732,-3.00463820813844
"MSH5",-0.50650442239949,2.63205302140889,-2.55554413093546,0.0163725354888856,0.370553837168732,-3.00511036800563
"AC018638.1",-0.563176891730278,5.38408940216051,-2.55479926695635,0.0164007818137604,0.370553837168732,-3.0063962173916
"NOXA1",-0.571373468841291,1.90096977660422,-2.55476721628031,0.0164019982341232,0.370553837168732,-3.00645154148752
"IFIT1",1.44582311839017,4.6684587002268,2.55234154517207,0.0164943026239269,0.370553837168732,-3.01063750137246
"PRRG4",0.621739927586296,2.94359510104798,2.5499875908003,0.016584337614832,0.370553837168732,-3.01469762421798
"ALCAM",0.608042475227036,1.67826420431206,2.54987885261782,0.016588507650535,0.370553837168732,-3.0148851273958
"SAMD8",0.653522851411178,1.92687098654545,2.54754865971341,0.0166781025772709,0.370553837168732,-3.01890215496711
"RP11-473I1.5.1",0.731761694266003,2.17503561956179,2.54600382913016,0.0167377473408054,0.370553837168732,-3.02156418548908
"STK3",0.546012910250251,1.81201652772215,2.54593005649441,0.0167406005805091,0.370553837168732,-3.02169128733926
"CTC-435M10.3.1",-0.526868527728259,4.09462533851341,-2.54518965521039,0.0167692613735709,0.370553837168732,-3.02296680266619
"RP4-702J19.1.1",0.683778633072806,0.88645894906645,2.54445184708346,0.0167978669529969,0.370553837168732,-3.02423764837925
"RP11-124N14.4.1",0.511728662503202,3.73288229600475,2.54419512552175,0.016807830896969,0.370553837168732,-3.02467979387736
"DDX11L1",-0.822895623671417,1.99975650306541,-2.54179034131314,0.016901431927554,0.370553837168732,-3.02882030847295
"GLI1",0.775806308977369,2.92327208228227,2.54115950509996,0.0169260655931808,0.370553837168732,-3.02990611511513
"PPM1A",0.502791590757441,5.06449006867543,2.53996798729051,0.0169726840854309,0.370553837168732,-3.03195657304358
"IFT172",-0.548761583033909,2.42206604478657,-2.53854750816774,0.0170284159618879,0.370553837168732,-3.03440035487208
"SACM1L",0.54553486768108,3.6323717466968,2.53844438252251,0.0170324686352353,0.370553837168732,-3.03457774220001
"CHURC1",0.590611351220157,3.87791198546611,2.5368120377277,0.0170967361223308,0.370553837168732,-3.03738502462937
"IMMP1L",1.63689852178645,1.60788827133144,2.53577592143096,0.0171376456226706,0.370553837168732,-3.03916640626909
"RFX2",0.571825669128293,3.29002619609668,2.53497408024768,0.017169367240908,0.370553837168732,-3.04054472648326
"BAG1",-0.573022158560558,6.95696475466824,-2.5348887988224,0.0171727442499499,0.370553837168732,-3.04069130635742
"CAPZA2",0.829016267100966,5.02877880530882,2.53468985851597,0.0171806243580925,0.370553837168732,-3.04103323009914
"FAM91A1",0.625214148356525,3.51372720221779,2.53341204409011,0.017231318886617,0.370553837168732,-3.04322908936749
"SUB1",0.831470043194827,4.29938670477746,2.53030686570246,0.0173550871191258,0.370553837168732,-3.04856263402476
"TKTL1",-0.561269182948269,2.41892066346544,-2.53027458017802,0.0173563782829214,0.370553837168732,-3.04861806960447
"C3",-0.791467846033728,1.88313089505781,-2.52990331404176,0.0173712323543102,0.370553837168732,-3.04925552081343
"BCRP1",-0.567794439662687,1.21790137258445,-2.52959501073006,0.0173835762621608,0.370553837168732,-3.04978482772686
"UBE2W",0.601653835237975,2.47359128900642,2.52842529978658,0.0174304831532554,0.370553837168732,-3.05179270786579
"AC093642.3.1",-0.627725910487935,1.88483324054522,-2.52734188265468,0.0174740338916953,0.370553837168732,-3.05365200119159
"CREB5",0.637278683111847,4.82075413872437,2.52714546426723,0.0174819401953624,0.370553837168732,-3.0539890350374
"GPR114",-0.542932710975595,3.28914335822676,-2.52407319265384,0.0176060374497554,0.370553837168732,-3.05925885049493
"ACSL4",0.805148658134359,3.42977433646855,2.5227254188396,0.017660734090662,0.370553837168732,-3.0615695428019
"CCP110",0.564658825762222,1.56353991433115,2.51932695404451,0.0177993516248873,0.370553837168732,-3.06739300288286
"GS1-124K5.3.1",0.60908106508436,0.650065171055546,2.51686859675646,0.0179002494844244,0.370553837168732,-3.07160281629881
"C14orf2",0.823935477658735,4.77853574218582,2.51246416444364,0.0180823417012809,0.370553837168732,-3.07913946203042
"GK",0.693829357113438,3.72354826543736,2.51240803512796,0.018084673250145,0.370553837168732,-3.07923546024179
"TMED5",0.612810647796279,3.52647381568694,2.51201785612447,0.0181008885209414,0.370553837168732,-3.07990275201397
"AC090186.1",1.03246658053869,2.18451975216495,2.51029454727058,0.0181726674112095,0.370553837168732,-3.08284929664345
"PRUNE2",0.604720714207243,1.04602392522494,2.50992456935553,0.0181881118727036,0.370553837168732,-3.08348174435622
"CMTM6",0.602536478716673,5.81125657241205,2.50780699855773,0.0182767417043765,0.370553837168732,-3.08710056033406
"IL18BP",-0.612672963466192,3.93396138030483,-2.5077952027444,0.0182772365265466,0.370553837168732,-3.08712071397029
"ROCK1",0.754488477296773,2.95163860945043,2.50716976424525,0.0183034907392731,0.370553837168732,-3.08818922565607
"AC112777.1",-0.542001021958324,12.4465954082599,-2.50714680386606,0.0183044552157296,0.370553837168732,-3.08822844879213
"B3GAT1",-0.741878031831104,1.89724881691428,-2.50387035459454,0.0184425680022421,0.370553837168732,-3.09382353405189
"VPS36",0.539366490973447,2.70430476260569,2.50295161513512,0.0184814680537532,0.370553837168732,-3.09539169959514
"TMEM30A",0.565734738120907,4.12401743689329,2.50275398050717,0.0184898459252476,0.370553837168732,-3.09572899334507
"SLU7",0.520645649462638,4.51465698813387,2.50067129721775,0.0185783455914847,0.370553837168732,-3.09928250300198
"PSMC6",0.595626204124736,3.22011594692529,2.49971152747299,0.0186192605637372,0.370553837168732,-3.10091951961507
"TLR5",0.623514312292904,3.42603162450375,2.49579489720632,0.0187870895049875,0.370553837168732,-3.10759619903771
"MT-ATP6",-0.570538178448233,11.4024172118181,-2.49575907991479,0.0187886307046734,0.370553837168732,-3.10765722960417
"RP1-83M4.2.1",0.619191321625071,5.90100597989828,2.49504006739281,0.0188195941156,0.370553837168732,-3.10888228054758
"RICTOR",0.724865432480429,2.71262723814763,2.49500061106624,0.018821294615954,0.370553837168732,-3.10894950034394
"RP11-305B6.1.1",0.554902989352835,2.73283501877452,2.49379490281477,0.0188733269455161,0.370553837168732,-3.11100331736659
"PHTF2",0.577538012837324,1.60213841434666,2.49363515994489,0.0188802305884049,0.370553837168732,-3.11127538322435
"AC083799.1",0.58082445457016,3.41251089976438,2.49347557685171,0.0188871296507923,0.370553837168732,-3.11154716715521
"AC114730.11.1",-0.692951869373903,0.870634292977762,-2.49335106965701,0.0188925139333658,0.370553837168732,-3.11175920696531
"GPR34",0.662445871452076,1.36396764730774,2.49298010131194,0.0189085647572918,0.370553837168732,-3.112390942777
"TBL1XR1",0.526055066405113,3.15891501390381,2.49256931750247,0.018926352958831,0.370553837168732,-3.11309042001841
"ICA1",-0.574382384394065,2.47427909150672,-2.49243975625272,0.0189319665584862,0.370553837168732,-3.11331102172493
"XRCC4",0.608514119865427,1.74232443747427,2.49060553221614,0.0190116042429376,0.370553837168732,-3.11643342956814
"VNN1",1.19340372070253,2.85470640092191,2.49041440731723,0.0190199201752248,0.370553837168732,-3.11675870774713
"CPSF1",-0.626362204250019,6.00512703881348,-2.48915536656963,0.0190747854604587,0.370553837168732,-3.11890113494587
"OSGIN1",-0.571007912735632,2.41585098437578,-2.48904048200883,0.0190797990463214,0.370553837168732,-3.11909659602793
"XXyac-YRM2039.1.1",-0.643726430092199,1.52080537471762,-2.48888475727451,0.0190865968445885,0.370553837168732,-3.11936153320056
"S100A12",1.02649896045089,8.14803912917715,2.48709474039128,0.0191648962841698,0.370553837168732,-3.12240624724038
"HIST1H2BD",0.623016429809684,4.35738357306636,2.48707974589392,0.0191655534261706,0.370553837168732,-3.12243174677513
"COX7A2",0.597840722329062,5.34295477529892,2.48682742774738,0.0191766145210101,0.370553837168732,-3.12286082417123
"RAD1",0.538139952117052,1.68743302670107,2.48603506713079,0.0192113881900496,0.370553837168732,-3.12420810600052
"CCNT2",0.653961466807085,2.27844487591123,2.48428029851444,0.019288605162608,0.370553837168732,-3.12719094327826
"TMEM170B",0.662054508646033,1.92026128345523,2.48373719693552,0.0193125617273879,0.370553837168732,-3.12811389100773
"PJA2",0.689976403327656,4.10916722372443,2.48353470583532,0.0193215007549329,0.370553837168732,-3.12845797547833
"KIAA1324",-0.949006561097851,4.51993213488629,-2.48216087929357,0.0193822494472294,0.370553837168732,-3.13079204052858
"MIR1307",1.94725733273772,1.26527826966816,2.48116076350706,0.0194265837774398,0.370553837168732,-3.13249072865677
"NT5C3",0.592891102423391,3.334869550531,2.48059822378171,0.019451561738083,0.370553837168732,-3.13344602701187
"VBP1",0.586878995248064,3.43293171893126,2.4805317971722,0.0194545131727309,0.370553837168732,-3.13355882379017
"RP11-284N8.3.1",0.582726905426796,2.73792134434892,2.48042205622602,0.0194593900324055,0.370553837168732,-3.1337451674249
"DNAJC25-GNG10",1.79406576298991,0.765070345781334,2.47995761791474,0.01948004202133,0.370553837168732,-3.13453374674479
"IFI27",1.23552435399139,3.465563009489,2.47989620122841,0.0194827745227383,0.370553837168732,-3.13463802112238
"C1orf167",-0.954499868274285,1.04643350531256,-2.47966857281301,0.0194929050606324,0.370553837168732,-3.13502448004552
"RB1CC1",0.731912990736087,2.41189875012911,2.47741323959317,0.019593540494326,0.370673303797956,-3.1388524112524
"KIAA1033",0.86639165704217,3.09846105082239,2.47520659645175,0.0196924661427332,0.371416334804966,-3.14259578617876
"VRK1",0.568986586676152,2.36080570532723,2.4745731338004,0.0197209496340664,0.371416334804966,-3.14367004910339
"WDFY1",0.53146756775362,3.00980266433675,2.47296017159334,0.0197936474035236,0.372070061081228,-3.14640469801808
"RP11-134E15.2.1",0.835543537957243,1.68391320875434,2.46914446654106,0.0199666079968071,0.373061661724382,-3.15286987734684
"CTC-484P3.1.1",0.536874001607357,1.24965410699135,2.46833725907727,0.0200033753643082,0.373061661724382,-3.15423684799011
"DNAL1",0.807577680667896,0.68646324047328,2.46734911403101,0.0200484690383301,0.373061661724382,-3.15590988119798
