"ENSEMBL_ID"	"Gene_ID"	"ntRA_01"	"ntRA_02"	"ntRA_03"	"ntRA_04"	"ntRA_05"	"HC_01"	"HC_02"	"HC_03"	"HC_04"	"HC_05"	"HC_06"	"HC_07"	"HC_08"	"HC_09"	"HC_10"	"HC_11"	"HC_12"	"tRA_01"	"tRA_02"	"tRA_03"	"tRA_04"	"tRA_05"	"tRA_06"	"tRA_07"
"ENSG00000250145"	"CTD-2285G11.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250147"	"MORF4L2P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250148"	"KRT8P31"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250149"	"RP11-399F2.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250150"	"RP11-436A7.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250151"	"ARPC4-TTLL3"	4.88239	3.1919	2.4983	1.82006	2.41727	3.705	1.89351	5.30392	2.62252	2.8428	1.00177	1.77672	2.645	5.32876	5.09836	4.3916	2.39856	5.23914	3.93535	6.05121	5.43347	6.27906	4.14206	5.20643e-24
"ENSG00000250154"	"MICE"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250155"	"CTD-2353F22.1.1"	0.43187	2.08278	0	0.971802	1.18899	2.91553	1.69019	0.351732	0	2.44863	2.1413	0.466261	2.27837	2.49963	0	0	2.01953	0	1.8247	2.0808	4.23184	0.909846	0.83571	0.335746
"ENSG00000250156"	"CTC-498M16.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250156"	"CTC-498M16.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250158"	"RP11-254I22.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250159"	"RP11-381K20.2.1"	0.338959	0.267584	0	0.220636	0	0.274295	0	0	0.456473	0	0	0.498371	0.340965	0	0	0.259809	0	0.493086	0.216934	0	0.709868	0	0	0
"ENSG00000250161"	"RP11-166D18.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250162"	"CSNK1A1P3"	0	0	1.40878	0	0.700092	0	0	1.82552	0	0	1.1722	0	0.833803	1.09262	0	0	1.41098	0	0	0	0	0	0	2.08501
"ENSG00000250163"	"RP11-476C8.3.1"	1.84822e-131	0	0.0700169	1.4115e-226	9.85445e-121	4.85587e-139	0.110208	0	0	0	6.02197e-210	0.117219	5.10909e-140	0	0	6.89843e-121	0	0	0.20371	0.101968	0	0	0	0.215146
"ENSG00000250164"	"RP11-5N11.6.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250165"	"RP11-313L6.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250166"	"RP11-268P4.5.1"	0	0.407911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250167"	"CTC-321K16.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250169"	"MTND5P13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250170"	"RASA2-IT1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31557
"ENSG00000250173"	"RP11-661C8.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250174"	"MYLK-AS2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250180"	"RP11-138A23.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250182"	"CTD-2165H16.1.1"	89.2467	111.576	73.7875	81.3189	79.1437	131.878	79.8546	69.7704	82.9484	54.7984	72.2118	62.6253	97.2446	66.6795	81.4395	92.7187	59.0055	85.8262	41.0378	73.2294	121.627	108.538	97.8147	91.5421
"ENSG00000250183"	"RP11-96A1.4.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250185"	"RCC2P8"	0	0.121302	0	0.16679	0	0.205405	0.498466	0	0.205714	0	0.220061	0.227422	0	0.414751	0.234595	0	0.256307	0.372554	0.049604	0.401378	0.319253	0.18708	0	0.299911
"ENSG00000250186"	"RP11-1079K10.4.1"	5.16981	5.18611	2.40072	3.17475	8.20971	6.86059	6.01168	5.95341	7.16	2.03107	5.91342	5.53387	6.50133	6.49518	7.612	8.50798	1.7502	3.33066	3.86434	6.53214	7.33917	6.11505	6.72557	0.798757
"ENSG00000250188"	"RP4-758J18.5.1"	6.53591	9.53692	5.97585	5.41963	6.37935	7.2368	7.62679	4.34077	8.11992	9.14695	4.24933	7.11969	5.93186	10.2582	8.66549	8.88636	3.31304	4.82585	2.98059	5.29453	3.96054	5.29377	4.82697	3.72025
"ENSG00000250189"	"RP11-362F19.2.1"	0.0676359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114084	0	0	0	0	0	0	0
"ENSG00000250190"	"RP11-292B1.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250191"	"RP11-285A15.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250192"	"RP11-300M6.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250193"	"RP11-419L4.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250194"	"RP11-257I8.1.1"	0	0	0.76718	0.977889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250195"	"RP11-371F15.3.1"	0	0	0	0	0	0	0	0	3.78044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250197"	"HMGN1P15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25349	0	0
"ENSG00000250198"	"RP11-143A12.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063583	0	0	0	0	0	0
"ENSG00000250200"	"RP13-577H12.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250202"	"RP11-397E7.2.1"	1.29262	1.84915	1.85933	1.21132	2.966	7.08013	1.39562	2.34819	6.31075	0	2.71289	2.73906	5.79505	4.73354	1.44122	4.43577	5.46258	3.43784	2.19669	2.45916	3.99545	0	1.72991	4.42743
"ENSG00000250204"	"AC006335.6.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250205"	"RP11-27G13.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250206"	"RP11-436H11.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250207"	"AC079776.6.1"	9.80745e-07	3.84509e-06	2.92715e-06	3.54146e-07	0.301297	1.894e-05	0.600703	9.28884e-07	1.2892e-07	4.97386e-06	5.95022e-07	0.00147629	1.30816e-06	1.3628e-06	3.04086e-08	1.35055e-07	1.68721e-06	5.12599e-05	7.12904e-06	2.12232e-05	0.83415	1.19027e-06	5.64935e-07	0.000132933
"ENSG00000250208"	"RP11-143E21.7.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250210"	"RP11-585F1.10.1"	1.39026	0.153538	8.60846e-09	3.52474e-07	0.286407	1.25686e-08	0.169928	0.104342	3.66317e-08	0.150719	1.79704e-08	5.68212e-09	0.100299	1.5004e-07	0.15817	0.192966	0.155401	1.10991e-07	0.0573952	0.186937	0	0	0.131731	0.125993
"ENSG00000250213"	"RP11-488I4.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250214"	"RP13-488H8.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250215"	"RP11-201O10.1.1"	1.22868	1.25053	0.692263	2.21202	1.56598	1.51129	0.978912	1.50479	1.3653	1.10115	1.29785	2.35053	1.25757	1.83594	1.55703	1.5907	2.07329	1.3734	1.46283	1.48013	0.470317	0.965496	1.23053	1.30106
"ENSG00000250218"	"ALDH1L1-AS1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250219"	"RP11-96A1.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250220"	"RP11-692D12.1.1"	0	0	0	0	0	0	0	0.28595	0	0	0	0.380142	0	0.34722	0	0	0	0	0	0	1.0735	0	0	0
"ENSG00000250221"	"KRT8P32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250222"	"CTC-338M12.5.1"	1.36316e-72	0.482099	0.811904	0.717992	1.17779	0	0	1.54685	2.09722	0	8.03543e-24	0	0.0804553	0	1.17911	0	0	1.47996	7.11896e-05	0	1.74152	1.10728	1.69316	0.985024
"ENSG00000250223"	"EMCN-IT3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250227"	"TRIM60P14"	0	0.167602	0.0464063	0	0	0	0.0765333	0	0.0711777	0.103349	0	0.0787918	0.0536328	0	0	0.0678329	0	0	0	0	0.110315	0.129427	0	0
"ENSG00000250229"	"RP11-397D21.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250230"	"RP11-855O10.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250231"	"RP11-1286E23.11.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250232"	"AF196779.12.1"	4.71621e-31	1.11705	0.698235	0.354673	0.501756	9.56201e-55	0.627217	1.9317	1.53264e-106	2.14382e-67	0.589727	7.63969e-31	1.84048	0.617849	0.00269227	2.76869	3.54693e-32	0.46887	0.866179	2.06416e-77	3.50486e-175	5.27866e-32	1.13178	6.43545e-57
"ENSG00000250234"	"CTD-2024P10.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250235"	"RP11-612J15.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250237"	"CTC-498J12.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250238"	"Z95704.3.1"	0	0	0	0	0	0.179824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250240"	"CTD-2154I11.2.1"	0	0.176895	1.48811e-51	1.21307e-30	4.24866e-33	0.494631	0	0	0	0	0	0	0	0.31123	0	0	0	0	0	0.29585	0	0.510395	0	0.367754
"ENSG00000250241"	"RP11-9G1.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250242"	"RP11-438C19.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250243"	"RP11-120A1.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250244"	"CTB-49A3.4.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250247"	"SEPHS1P5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250248"	"XXbac-BPG308K3.5.7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250249"	"RP11-30P21.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250250"	"CTD-2350J17.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250251"	"PKD1P6"	3.56192	5.08083	6.32358	2.99217	4.69943	5.5603	1.8508	4.11065	5.54281	3.72985	6.45495	3.61263	2.88555	5.86174	4.45632	10.345	3.42899	5.02671	2.46919	2.89707	8.41698	3.4004	2.00195	1.6815
"ENSG00000250252"	"RP11-342A1.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250253"	"RP11-1072N2.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250254"	"PTTG2"	1.41834e-05	8.78247e-06	6.70362e-06	2.44095e-06	1.56272	0.342309	9.45272e-06	5.69504e-06	4.39029e-06	1.56631e-05	1.5126e-05	7.89934e-06	1.15975	5.64138e-06	1.78795e-05	1.05574e-05	1.08323e-05	6.13837e-06	1.02886	8.34681e-06	1.67223e-05	1.0706e-05	7.51684e-06	1.35638e-05
"ENSG00000250256"	"RP11-267A15.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250257"	"RP11-160H12.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250258"	"CTC-431G16.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250259"	"RP11-460I19.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250260"	"RP11-325L7.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250261"	"AC007050.18.1"	0	0	0	0	0	0	0	0	0.188072	0	0.201797	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250263"	"RP11-765K14.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250264"	"XXbac-BPG246D15.9.1"	1.47945	7.31478	4.39405	4.72693	8.92744	6.36432	7.36945	13.0876	12.6204	17.4135	9.12923	23.3374	4.18554	7.51912	4.85118	18.6039	28.4019	12.6582	2.52737	6.47126	18.0191	5.15098	8.99231	6.15424
"ENSG00000250266"	"RP11-789C1.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250267"	"RP11-122A21.2.1"	0	0	0	0	0	0	0.129736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109749	0	0
"ENSG00000250268"	"RP11-1286E23.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250269"	"RP11-395P13.5.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250271"	"RP11-64D22.5.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250272"	"RP11-659O3.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250273"	"PSMC1P5"	28.0639	24.9886	39.3882	47.36	25.5527	42.3011	31.9708	37.8568	52.2795	33.3141	42.7766	22.7889	40.4723	44.6162	32.7707	17.8847	31.1051	34.9838	35.4337	34.0044	29.5027	45.9287	32.4897	53.2993
"ENSG00000250274"	"CTB-114C7.4.1"	0.454325	0.207854	0.865025	0.214612	0.22822	0.263499	0.284767	0.0729977	0.0883982	0.385417	0.472507	0.489818	0.199643	0.178402	0.302446	0.336467	0.109473	0.160025	0.213046	0.345048	0	0.401762	0.398028	0.0617653
"ENSG00000250277"	"RP11-468N14.11.1"	0	0	0	0	0	0	0	0	0	0.425235	0	0	0	0	0	0	0.367521	0	0.141662	0.286401	0	0.267128	0.265143	0.442433
"ENSG00000250280"	"RP11-305O6.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250282"	"RP5-875H18.4.1"	0	0	0	0	0	0	0	0.567234	0	0	0	0	0	0	0	0	0	0.617415	0	0	0	0	0	0
"ENSG00000250284"	"CTB-1I21.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250286"	"RP11-94C24.8.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.377452	0	0
"ENSG00000250289"	"RP11-181E7.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250290"	"CTC-820M8.1.1"	0	0	0	0.0875684	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0979188	0	0	0	0	0	0
"ENSG00000250292"	"RP11-451F20.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0719751	0	0	0	0	0
"ENSG00000250293"	"RP11-369I16.1.1"	0.149226	0	0	0	0	0	0	0	0	0	0	0.223562	0	0	0	0.38606	0	0.1831	0	0	0	0	0	0
"ENSG00000250294"	"OR12D1P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250295"	"RP11-434I12.2.1"	0	0	0	0	0	0.649289	0	0.0621995	0	0.0912929	0	0.0820527	0	0	0	0	0	0.170462	0	0	0	0	0	0
"ENSG00000250296"	"RP11-321E2.9.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0540715	0	0	0	0	0	0
"ENSG00000250298"	"RP11-656C2.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250299"	"MRPS31P4"	7.07473e-45	1.31511e-107	5.09898e-82	2.55114e-61	2.55145e-50	1.8629e-61	0	3.79035e-76	4.51237e-17	7.03693e-94	1.51697e-126	4.81254e-177	7.30274e-20	2.35593e-65	3.82785e-12	3.7442e-58	9.26185e-71	7.18157e-127	4.36342e-30	1.2963e-11	7.96986e-127	2.24102e-164	0	3.30338e-12
"ENSG00000250300"	"RP11-696N14.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250301"	"AC061975.3.1"	0	0	0.097093	0	0	0	0	0	0	0	1.75389	0.936759	0	2.53868	0	1.39615	0	0	0	0	0	0	0	0
"ENSG00000250302"	"RP11-752D24.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250303"	"RP11-356J5.12.1"	1.77278	1.52431	1.86373	0.904032	1.68293	1.87228	2.56507	1.57702	1.58796	0.300817	1.91414	1.55915	1.60385	0.80199	1.47124	1.6221	0.608963	0.626879	0.939774	2.01655	4.0178	1.93117	0.666134	0.538642
"ENSG00000250304"	"AC005187.1.1"	0.0861788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250305"	"KIAA1456.1"	0	0.0179026	0.0199113	0.0713245	0	0	0	0	0	0.144298	0	0	0.0229397	0	0.0347874	0	0	0.124266	0.0478252	0.0968423	0	0.027719	0	0.869178
"ENSG00000250306"	"CTC-498M16.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250307"	"RP11-477G18.4.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250308"	"SALL4P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250309"	"CTC-345K18.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.676275	0	0	0	0
"ENSG00000250310"	"RP5-1029K10.4.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250312"	"ZNF718"	0.841994	1.1508	2.17844	1.45437	1.64443	2.57549	1.62334	1.14504	1.87926	3.847	1.97776	0.92123	1.24045	2.56679	1.31648	1.7567	1.80196	1.52927	1.30738	1.51022	1.98219	1.64937	0.294261	3.2848
"ENSG00000250313"	"RP11-5P22.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250315"	"RP11-44F21.4.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250316"	"RP11-618M23.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250317"	"C4orf52"	3.45773	10.1812	9.11146	6.18743	5.01885	6.94183	5.27026	6.42325	4.89053	3.47846	7.7907	5.67045	9.26074	7.02645	5.69239	7.28252	4.54737	5.89851	5.85684	6.35385	9.39362	9.09021	7.93206	7.14462
"ENSG00000250318"	"CTA-963H5.5.1"	18.8963	11.6742	11.1358	20.7476	16.6597	15.6844	16.8026	13.8726	7.68248	13.6769	11.4871	18.4952	17.5516	12.2291	20.023	13.1073	20.2994	12.7272	8.96927	11.1626	13.4817	9.70937	13.3886	12.1481
"ENSG00000250319"	"CTD-2272G21.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250320"	"CTD-2269F5.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250321"	"RP11-478C6.4.1"	175.352	242.335	203.76	178.738	151.725	211.374	237.529	163.443	129.099	92.6437	124.503	154.683	303.926	160.339	112.961	161.346	65.9324	262.785	31.7982	125.171	376.389	413.374	241.892	162.592
"ENSG00000250322"	"CTB-51E13.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250324"	"MRPL22P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3567	0	0
"ENSG00000250325"	"IGBP1P4"	0	0	0	0.203347	0.161598	0.501435	0.270205	0	0.250622	0	0	0	0.756772	0	0.285801	0.479146	0	0	0	0.244475	0	0.227961	0.226177	0
"ENSG00000250326"	"RP11-284M14.1.1"	0.323636	0.257452	0.392568	0.353151	0.874813	0.302357	0	0.360363	0.433972	0.626968	0.3228	0.332761	0	0.303783	0.343917	0.288712	0.547115	0.27319	0.582033	0.294162	1.407	0.823143	0	0
"ENSG00000250327"	"RP11-173M11.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250328"	"CTC-210G5.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250329"	"KDELC1P1"	0	0.0781528	0	0	0	0	0.142752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250330"	"CTC-422A18.2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250331"	"RP11-1E3.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250332"	"CTD-2272G21.2.1"	0.185634	0.07426	0.246887	0	0.0814356	0	0	0.208558	0	0.183294	0.134944	0	0.0950678	0.254614	0	0.0601084	0.313188	0	0.304205	0.492566	0	0.114733	0.113706	0.0446869
"ENSG00000250333"	"RP11-4O3.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250334"	"RP11-234K19.2.1"	1.10326	0.770977	1.82447	1.51934	1.38942	0.846073	1.40834	1.16539	1.89527	1.52585	2.32848	3.09915	1.82566	1.51004	2.23571	1.16009	1.96854	1.27729	1.21367	1.46033	1.038	0.954459	1.0298	2.21784
"ENSG00000250336"	"RP11-158D20.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250337"	"RP11-46C20.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250338"	"RP11-395I6.2.1"	0	0.275083	0	0.377221	0	0	0	0	0	0	0.49635	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250339"	"RP11-88J6.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250340"	"RP11-577G20.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250341"	"RP11-785F11.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250342"	"RP11-747H12.6.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250343"	"CTC-255N20.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250344"	"RP11-647P12.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250345"	"RP11-780M14.1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180504	0	0.170781	0	0	0	0	0	0	0	0
"ENSG00000250346"	"CTC-327F10.3.1"	0	0	0	0	0	0	0	0	0	0.240472	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250347"	"AC005740.4.1"	0	0.42434	0	0	0.456798	0	0	0	0	0	0	0	0	0	0	0	0.907092	0.644392	0	0	0	1.2949	0	0
"ENSG00000250348"	"RP11-466P24.6.1"	0.898923	0	0.197284	0	0.390789	0.303922	0.327248	0.941979	0.303135	0.438926	0.324453	0.334451	0	0	1.03702	0.580401	0.379604	0.274588	0.219379	0	0	0.55157	1.36879	0.458414
"ENSG00000250349"	"RP5-972B16.2.1"	0	0	0.159896	1.43698e-28	0.0859217	8.55975e-96	1.20969e-18	0	1.33429e-29	2.01499e-06	0	0	1.333e-15	0.268634	0	8.12796e-05	0	1.59951e-09	5.23646e-249	4.83037000000971e-313	0.351943	2.87314e-98	1.60365e-62	6.09477e-258
"ENSG00000250350"	"RP11-731D1.3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000250351"	"RP11-432M8.10.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
