"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","response to chemical","GO:0042221","false","0.0036324434703648356","2.4398011356533815","3863","542","144","20972","CYP1B1,PLVAP,TESC,CCL4,LAMTOR3,PROK2,ST3GAL6,LGR6,CCL4L1,ATP6V1G1,PRKAR2B,MAN1A1,ANXA1,NCOR2,LIMS1,CLIC4,EFHC2,RB1,STT3B,IDH1,FLNA,ABCA1,PEX2,SLC30A1,LTF,STRN3,BIRC2,SRC,PLA2G4A,CTSS,UBE2J1,YTHDF3,TAF7,CPNE9,SLC8A1,CD274,NRG1,RNF139,ADAM17,ARHGAP33,CASP3,PLSCR1,CYB5R4,EFHA1,TMX1,MEF2A,SLC25A24,PTPN22,PTPRC,TNFSF13B,RAP1B,SHOC2,ATF2,GSN,G6PD,KYNU,CHMP5,OSBPL8,MOSPD2,SEMA6C,TGFBR1,KIF5B,CCR2,C3AR1,BIRC3,PNPLA8,GPR27,CDC42EP2,PDCD10,RNF138,RAB44,CD36,JUP,FAM8A1,RNFT1,LRRC70,EPHA1,SFRP2,B3GNT2,GNAQ,IFIT1,RFX2,IL18BP,ROCK1,PSMC6,TLR5,XRCC4,S100A12,IFI27,PRR5L,AQP9,PER1,RWDD3,ZEB1,ATP1A3,MNDA,HMGB2,TXN,DHX36,RRM2B,CD74,EDEM3,HSP90AA1,NEK7,CXCL5,SOS2,TLR4,MT-ND1,TLR9,DDX3X,RGS9,SEMA6B,ALOX15,ACCN3,CCL3L3,PDXP,RASA4B,GPR35,LY96,LRRK2,SLC38A2,ADD3,SNX10,S100A8,MT-ND4,USP10,MEF2C,MT-CYB,HBB,ADAM10,TNFAIP6,UBXN4,JAK2,CD58,LDOC1,IL6ST,APPL2,PPP1R12A,P2RX1,RBM47,IFNGR1,LTC4S,NT5E,PIK3CA"
"GO:BP","regulation of cellular component organization","GO:0051128","false","0.0036728512075314443","2.434996665190493","2427","542","100","20972","MPP7,CAPZA1,ITSN2,OSGIN2,ANXA1,TNFSF10,LIMS1,CLIC4,C9ORF72,EFHC2,RB1,FLNA,RAB8B,ABCA1,SLC30A1,BIRC2,SRC,BBS10,GMFB,BAZ1A,POC1B,MAP4,CPNE9,SLK,NRG1,ADAM17,ARHGAP33,RHOT1,PLSCR1,MIB1,AIDA,RAB33B,PTPN22,PTPRC,RAP1B,SHOC2,GSN,G6PD,CHMP5,SEMA6C,TGFBR1,KIF5B,DCUN1D5,CDC42EP2,CD36,SPAST,GPR65,SENP6,HAUS1,IFI6,EPHA1,SFRP2,NBN,GNA13,CAPZA2,C3,ACSL4,CCP110,ROCK1,TMEM30A,PSMC6,RICTOR,OSGIN1,RAD1,VBP1,IQGAP2,KREMEN1,DHX36,BCL6,DISC1,SCAMP5,HSP90AA1,NEK7,TLR4,DDX3X,IER3IP1,MAP1S,ALOX15,TGFA,SNX4,PDXP,FNIP1,CHPT1,LRRK2,ADD3,S100A8,USP10,MEF2C,ADAM10,BAIAP2L1,PLXNC1,FBXO7,ABI3,SF3A2,HJURP,APPL2,MAK,ZFYVE16,ZDHHC17,PIK3CA"
"GO:BP","regulation of response to stress","GO:0080134","false","0.005290014396387517","2.2765431460625174","1410","542","66","20972","ANXA1,RB1,FGL2,LTF,BIRC2,SRC,CTSS,YTHDF3,TAF7,CD274,CASP3,PLSCR1,TMX1,TAX1BP1,PTPN22,PTPRC,CCR2,BIRC3,PNPLA8,PDCD10,DEK,CD36,CD226,RNFT1,TLR10,SFRP2,NBN,C3,TLR5,RICTOR,S100A12,PJA2,WDFY1,NKG7,USP1,MNDA,HMGB2,KREMEN1,BCL6,CD74,HSP90AA1,NEK7,MMRN1,TLR4,TLR9,DDX3X,TLR8,ALOX15,SNX4,LY96,PIK3R6,LRRK2,SLC38A2,S100A8,MEF2C,TNFAIP6,PSMA6,PPP4R2,JAK2,BRCA2,IL6ST,APPL2,RBM47,TPT1,PPM1B,NT5E"
"GO:BP","regulation of protein metabolic process","GO:0051246","false","0.0077924691065175454","2.1083249108214854","1574","542","71","20972","FBXL5,PRKAR2B,MMD,PRKACB,C9ORF72,RB1,FLNA,LTF,SOAT1,BIRC2,SRC,SPOPL,FAM20A,YTHDF3,TAF7,RCHY1,AGTPBP1,NRG1,RNF139,CASP3,AIDA,PHF20L1,DNAJC3,HIPK3,TMX1,ITM2A,COPS2,PTPN22,PTPRC,WDFY2,TIA1,SRP9,GSN,TGFBR1,DCUN1D5,BIRC3,UHMK1,PDCD10,CUL4B,RNFT1,DBI,UBE2D1,EPHA1,SFRP2,GNAQ,C3,ROCK1,PSMC6,S100A12,CCNT2,VBP1,PRR5L,RWDD3,TXN,DHX36,DISC1,CSTA,CD74,HSP90AA1,ARRDC3,TLR4,TLR9,DDX3X,CDKN3,SIAH2,SPDYC,FNIP1,PIK3R6,LRRK2,JAK2,IFNGR1"
"GO:BP","positive regulation of leukocyte activation","GO:0002696","false","0.00833668012719239","2.0790068617703685","363","542","26","20972","ANXA1,ATP11C,SRC,PLA2G4A,CD274,SART1,PTPN22,PTPRC,TNFSF13B,CCR2,HLX,CD46,CD226,ICOS,VNN1,BCL6,CD74,TLR4,TLR9,PIK3R6,LRRK2,MEF2C,JAK2,IL6ST,CLEC4D,PIK3CA"
"GO:BP","regulation of localization","GO:0032879","false","0.009098636523838298","2.041023684001912","1914","542","82","20972","TESC,CCL4,MMD,ANXA1,C9ORF72,FLNA,RAB8B,ABCA1,SLC30A1,SRC,PLA2G4A,CTSS,UBE2J1,SLC8A1,NRG1,RNF139,LRRC26,DPH3,CASP3,PLSCR1,MIB1,PGRMC1,RAB33B,TMX1,MEF2A,PTPN22,PTPRC,RAP1B,STX7,GSN,G6PD,OSBPL8,KIF5B,CCR2,GPR27,UHMK1,PDCD10,CD36,GOLPH3L,JUP,NMD3,DBI,VMP1,VCPIP1,PPM1A,C3,ACSL4,ROCK1,TMEM30A,ICA1,IFI27,VRK1,PRR5L,PER1,KCNJ2,TXN,DHX36,SCAMP5,CD74,HSP90AA1,UBXN2B,TLR4,TLR9,IER3IP1,RGS9,ALOX15,SNX4,GPR35,LRRK2,SLC38A2,S100A8,MEF2C,ADAM10,TNFAIP6,JAK2,ABI3,GAS8,APPL2,PPP1R12A,P2RX1,ZFYVE16,PIK3CA"
"GO:BP","positive regulation of innate immune response","GO:0045089","false","0.009283976744682634","2.0322659560735796","388","542","27","20972","LTF,BIRC2,SRC,CTSS,CD274,PLSCR1,TAX1BP1,PTPN22,BIRC3,CD36,CD226,TLR10,TLR5,PJA2,WDFY1,MNDA,HMGB2,HSP90AA1,NEK7,TLR4,TLR9,DDX3X,TLR8,LY96,S100A8,APPL2,RBM47"
"GO:BP","cell surface receptor signaling pathway","GO:0007166","false","0.009597843145174123","2.0178263518970314","2834","542","111","20972","CYP1B1,PLVAP,NUP93,CCL4,LGR6,CCL4L1,ANXA1,TNFSF10,PRKACB,LIMS1,BTNL3,RB1,FLNA,ABCA1,LTF,BIRC2,SRC,YTHDF3,CD274,NRG1,ADAM17,TDP2,CASP3,PLSCR1,RC3H2,MIB1,GPR171,TAX1BP1,PTPN22,PTPRC,TNFSF13B,SHOC2,MAP3K1,ATF2,OSBPL8,SEMA6C,TGFBR1,CCR2,TRBV10-1,C3AR1,BIRC3,CD46,PDCD10,RNF138,CD36,CSNK1G3,MS4A6A,JUP,CD226,UBE2D1,GALNT3,IFI6,EPHA1,SFRP2,NPHP3,GNAQ,P2RY14,STK3,GLI1,PPM1A,IFT172,CHURC1,BAG1,C3,TLR5,GPR34,TBL1XR1,TMEM170B,PJA2,IFI27,RB1CC1,WDFY1,ZEB1,USP1,MNDA,HMGB2,KREMEN1,BCL6,DISC1,CD74,MMRN1,SOS2,TLR4,DDX3X,SIAH2,SEMA6B,TGFA,CCL3L3,WNT10A,GPR35,LY96,LRRK2,MEF2C,ADAM10,TNFAIP6,PLXNC1,JAK2,IL6ST,GAS8,KIR2DL1,SCYL2,APPL2,P2RX1,RBM47,FAM20C,IFNGR1,CLEC4D,ARID4B,ZDHHC17,PPM1B,PIK3CA"
"GO:BP","macromolecule localization","GO:0033036","false","0.011211404767379876","1.950339967735201","2876","542","112","20972","MPP7,TESC,NUP93,LAMTOR3,SRGN,CNIH4,MMD,ANXA1,FCHO2,C9ORF72,RB1,FLNA,RAB8B,ABCA1,ATP11C,PEX2,SLC30A1,SOAT1,TNPO1,ARL8B,SRC,BBS10,PLA2G4A,UBE2J1,ERC1,LMBRD1,DPH3,ARHGAP33,ARL5A,PLSCR1,TRAM1,PGRMC1,RAB33B,CYB5R4,PLEKHF2,ATP11B,TAX1BP1,PTPN22,STX7,TM9SF3,TIA1,SNX16,ATF2,GSN,CHMP5,OSBPL8,STAM2,KIF5B,TMEM41B,TIMM8B,PNPLA8,GPR27,UHMK1,PDCD10,CUL4B,CD36,GOLPH3L,TMEM167A,JUP,AP1S2,NMD3,DBI,TMCO1,VMP1,NBN,VCPIP1,PRF1,IFIT1,STK3,PPM1A,FAM91A1,C3,ACSL4,TMED5,CMTM6,ROCK1,VPS36,TMEM30A,SLU7,XRCC4,IFI27,VRK1,PRR5L,RP2,TXN,DHX36,BCL6,DISC1,SCAMP5,CD74,HSP90AA1,ARRDC3,UBXN2B,TLR4,DDX3X,IER3IP1,RAB36,SNX4,LRRK2,SPNS3,SNX10,ADAM10,TNFAIP6,ARL11,LMNB1,JAK2,ABI3,GAS8,APPL2,ZFYVE16,ZDHHC17,PIK3CA"
"GO:BP","organelle organization","GO:0006996","true","0.011751475013923094","1.9299076184813304","3573","542","133","20972","NUP93,SAMD9,SRGN,CAPZA1,ATP6V1G1,CEP152,CEP19,SLC4A7,ANXA1,TNFSF10,ATP6V1C1,CLIC4,C9ORF72,RB1,FLNA,ESPN,RAB8B,ABCA1,PEX2,SLC30A1,HAT1,ARL8B,SRC,STAG2,BBS10,GMFB,POC1B,POLR2M,MAP4,YTHDF3,RCHY1,AGTPBP1,SLK,RHOT1,TRAM1,RAB33B,YIPF4,PLEKHF2,NSL1,MEF2A,NDUFB3,IQCB1,STX7,TIA1,ATF2,SPAG1,GSN,CREG1,CHMP5,MOSPD2,TGFBR1,STAM2,KIF5B,TMEM41B,TIMM8B,FBXO30,CDC42EP2,PDCD10,GOLPH3L,AP1S2,SPAST,GPR65,TRPM7,SENP6,TMCO1,HAUS1,VMP1,IFI6,EPHA1,NPHP3,NBN,VCPIP1,MSH5,IFT172,RFX2,CAPZA2,CCP110,TMED5,ROCK1,VPS36,RICTOR,COX7A2,RAD1,RB1CC1,VRK1,DNAL1,IQGAP2,RP2,HMGB2,DHX36,BCL6,ARHGEF17,DISC1,HSP90AA1,NEK7,FRMD3,MT-ND6,UBXN2B,MT-ND1,DDX3X,MAP1S,ALOX15,TGFA,SNX4,PDXP,LYSMD3,GPR35,FNIP1,LRRK2,ADD3,SNX10,MT-ND2,S100A8,MT-ND4,USP10,BAIAP2L1,LMNB1,HIGD1A,JAK2,ABI3,SRPK1,BRCA2,GAS8,HJURP,ZDHHC20,KIF27,MFN1,PPP1R12A,MAK,KLHDC8B,ZFYVE16,IFIT2,PIK3CA"
"GO:BP","immune response-regulating signaling pathway","GO:0002764","false","0.011820017864156408","1.927381867084316","562","542","34","20972","BTNL3,LTF,BIRC2,SRC,CTSS,CD274,PLSCR1,RC3H2,TAX1BP1,PTPN22,PTPRC,MAP3K1,C3AR1,BIRC3,CD36,CD226,TLR10,C3,TLR5,PJA2,WDFY1,MNDA,NEK7,TLR4,TLR9,DDX3X,TLR8,LY96,S100A8,MEF2C,KIR2DL1,APPL2,CLEC4D,PIK3CA"
"GO:BP","positive regulation of cytokine production","GO:0001819","true","0.013900761503633598","1.856961407820201","492","542","31","20972","CYP1B1,ANXA1,CD274,ADAM17,PTPN22,PTPRC,ATF2,CCR2,C3AR1,ZFPM1,CD46,CD36,CD226,C3,TLR5,HMGB2,DHX36,SCAMP5,CD74,HSP90AA1,TLR4,TLR9,DDX3X,TLR8,LY96,LRRK2,JAK2,CD58,IL6ST,RBM47,IFNGR1"
"GO:BP","vesicle-mediated transport","GO:0016192","false","0.014370797575581028","1.8425191279644877","1572","542","70","20972","SAMD9,GAS7,CNIH,ATP6V1G1,CNIH4,ITSN2,CEP19,ANXA1,ANXA3,ATP6V1C1,FCHO2,PLD4,C9ORF72,RAB8B,ABCA1,ARL8B,SRC,ERC1,LMBRD1,NRG1,RNF139,CASP3,ARL5A,PLSCR1,MIB1,MRC2,RAB33B,YIPF4,PLEKHF2,ACAP2,PTPRC,RAP1B,STX7,SNX16,GSN,CREG1,CHMP5,STAM2,CCR2,RAB44,CD36,CSNK1G3,GOLPH3L,TMEM167A,AP1S2,SPAST,FAM91A1,C3,TMED5,CMTM6,ROCK1,VPS36,RP2,NKG7,SCAMP5,ERGIC2,TLR4,IER3IP1,RAB36,ALOX15,SNX4,MTMR6,LRRK2,SNX10,ARL11,SCYL2,APPL2,P2RX1,ZFYVE16,PIK3CA"
"GO:BP","myeloid leukocyte activation","GO:0002274","false","0.014922776322116499","1.8261503706162605","243","542","20","20972","ANXA1,ANXA3,SRC,PLA2G4A,PLSCR1,PTPRC,CCR2,RAB44,CD226,S100A12,PJA2,CD74,TLR4,TLR9,SNX4,LRRK2,ADAM10,JAK2,IFNGR1,CLEC4D"
"GO:BP","response to abiotic stimulus","GO:0009628","false","0.015537739301714563","1.8086121695899557","1108","542","54","20972","IKBIP,ATP6V1G1,POLK,BIRC2,BBS10,CTSS,SLC8A1,ADAM17,CASP3,DPM1,PPP1CB,CYB5R4,DNAJC3,PTPRC,ACADM,MAP3K1,ATF2,GSN,BNIP2,CUL4B,JUP,GPR65,SFRP2,GNAQ,B3GAT1,SLU7,TLR5,MT-ATP6,XRCC4,RAD1,PER1,KCNJ2,RWDD3,MT-CO2,USP1,TXN,DHX36,DISC1,HSP90AA1,TLR4,MT-ND1,DDX3X,RGS9,CABP4,TLR8,ACCN3,SLC38A2,MT-ND2,MT-ND4,MT-CYB,XRRA1,BRCA2,APPL2,PIK3CA"
"GO:BP","regulation of cytokine production","GO:0001817","false","0.0170769308022403","1.7675901813886106","780","542","42","20972","CYP1B1,SRGN,ANXA1,BTNL3,PLD4,LTF,UBE2J1,CD274,ADAM17,CASP3,PTPN22,PTPRC,TIA1,ATF2,CCR2,C3AR1,ZFPM1,CD46,CD36,CD226,C3,TLR5,PER1,HMGB2,DHX36,BCL6,SCAMP5,CD74,HSP90AA1,TLR4,TLR9,DDX3X,TLR8,LY96,LRRK2,JAK2,CD58,IL6ST,APPL2,RBM47,IFNGR1,PPM1B"
"GO:BP","regulation of cell adhesion","GO:0030155","false","0.0170769308022403","1.7675901813886106","780","542","42","20972","CYP1B1,TESC,ANXA1,LIMS1,FGL2,FLNA,CD164,SRC,SLK,CD274,NRG1,CASP3,RC3H2,PPP1CB,TMX1,SART1,PTPN22,PTPRC,TNFSF13B,CCR2,HLX,CD46,CD36,JUP,EPHA1,ICOS,SFRP2,ROCK1,VNN1,BCL6,DISC1,CD74,MMRN1,ALOX15,PIK3R6,ADAM10,PLXNC1,PAG1,JAK2,IL6ST,PPP1R12A,PIK3CA"
"GO:BP","positive regulation of protein metabolic process","GO:0051247","false","0.01812433212686448","1.7417379880100154","863","542","45","20972","FBXL5,MMD,LTF,SOAT1,BIRC2,SRC,FAM20A,YTHDF3,RCHY1,AGTPBP1,NRG1,RNF139,CASP3,DNAJC3,TMX1,PTPN22,PTPRC,WDFY2,GSN,DCUN1D5,BIRC3,UHMK1,PDCD10,CUL4B,RNFT1,UBE2D1,C3,PSMC6,S100A12,RWDD3,TXN,DHX36,DISC1,CD74,HSP90AA1,ARRDC3,TLR4,TLR9,DDX3X,SPDYC,FNIP1,PIK3R6,LRRK2,JAK2,IFNGR1"
"GO:BP","lymphocyte differentiation","GO:0030098","false","0.018959118550632884","1.7221818577940953","427","542","28","20972","ANXA1,FGL2,ATP11C,ADAM17,RC3H2,SART1,ITM2A,PTPN22,PTPRC,TNFSF13B,ATF2,CCR2,HLX,ZFPM1,CD46,ICOS,VNN1,ZEB1,SP3,BCL6,CD74,SOS2,TLR9,FNIP1,PIK3R6,FBXO7,IL6ST,CLEC4D"
"GO:BP","lymphocyte activation","GO:0046649","false","0.019392130811945907","1.7123744679183734","811","542","43","20972","ANXA1,FGL2,ATP11C,SRC,CD274,ADAM17,CASP3,RC3H2,SART1,ITM2A,PTPN22,PTPRC,TNFSF13B,ATF2,GSN,CCR2,HLX,ZFPM1,CD46,ICOS,NBN,PRF1,C3,VNN1,ZEB1,SP3,NKG7,MNDA,BCL6,CD74,CD48,SOS2,TLR4,TLR9,FNIP1,PIK3R6,MEF2C,PAG1,JAK2,FBXO7,IL6ST,CLEC4D,PIK3CA"
"GO:BP","intracellular protein transport","GO:0006886","false","0.020003855166172133","1.6988862985334852","653","542","37","20972","NUP93,FLNA,RAB8B,PEX2,TNPO1,UBE2J1,ARL5A,TRAM1,PTPN22,STX7,SNX16,ATF2,STAM2,KIF5B,UHMK1,PDCD10,CD36,JUP,AP1S2,STK3,PPM1A,FAM91A1,TMED5,VPS36,TMEM30A,SLU7,IFI27,PRR5L,TXN,CD74,HSP90AA1,LRRK2,SNX10,ARL11,JAK2,APPL2,ZFYVE16"
"GO:BP","cytokine production","GO:0001816","false","0.020573104345069638","1.6867001712021483","786","542","42","20972","CYP1B1,SRGN,ANXA1,BTNL3,PLD4,LTF,UBE2J1,CD274,ADAM17,CASP3,PTPN22,PTPRC,TIA1,ATF2,CCR2,C3AR1,ZFPM1,CD46,CD36,CD226,C3,TLR5,PER1,HMGB2,DHX36,BCL6,SCAMP5,CD74,HSP90AA1,TLR4,TLR9,DDX3X,TLR8,LY96,LRRK2,JAK2,CD58,IL6ST,APPL2,RBM47,IFNGR1,PPM1B"
"GO:BP","organophosphate biosynthetic process","GO:0090407","true","0.021122679763249122","1.675250985164519","603","542","35","20972","SERINC1,SLC4A7,IDH1,PIGK,SLC44A1,PLA2G4A,SLC35A1,SLC30A5,DPM1,PLSCR1,IPMK,PPIP5K2,NDUFB3,G6PD,KYNU,FAR1,ABHD3,SAMD8,SACM1L,ACSL4,GK,MT-ATP6,RRM2B,MT-ND6,MT-ND1,ALOX15,CEPT1,MTMR6,CHPT1,PIGB,MT-ND2,MT-ND4,DCK,NAMPT,PIK3CA"
"GO:BP","regulation of protein phosphorylation","GO:0001932","false","0.022509847891297688","1.6476274397037565","504","542","31","20972","PRKAR2B,MMD,C9ORF72,RB1,LTF,SRC,FAM20A,TAF7,NRG1,AIDA,DNAJC3,HIPK3,PTPN22,PTPRC,WDFY2,PDCD10,EPHA1,SFRP2,GNAQ,C3,S100A12,CCNT2,PRR5L,CD74,TLR4,CDKN3,SPDYC,FNIP1,PIK3R6,LRRK2,JAK2"
"GO:BP","regulation of transport","GO:0051049","false","0.02402988920857973","1.6192482315354002","1566","542","69","20972","TESC,CCL4,ANXA1,C9ORF72,FLNA,RAB8B,ABCA1,SLC30A1,SRC,PLA2G4A,CTSS,UBE2J1,SLC8A1,NRG1,RNF139,LRRC26,DPH3,CASP3,PLSCR1,MIB1,PGRMC1,RAB33B,TMX1,MEF2A,PTPN22,PTPRC,RAP1B,G6PD,OSBPL8,KIF5B,CCR2,GPR27,UHMK1,PDCD10,CD36,GOLPH3L,JUP,DBI,VMP1,PPM1A,C3,ACSL4,ROCK1,TMEM30A,ICA1,IFI27,PRR5L,PER1,KCNJ2,TXN,SCAMP5,CD74,HSP90AA1,TLR4,TLR9,IER3IP1,RGS9,ALOX15,SNX4,GPR35,LRRK2,SLC38A2,S100A8,MEF2C,JAK2,APPL2,PPP1R12A,P2RX1,ZFYVE16"
"GO:BP","glycerolipid metabolic process","GO:0046486","true","0.025077500278592138","1.6007157560916765","386","542","26","20972","SERINC1,PIGK,SLC44A1,PLA2G4A,SLC30A5,DPM1,PLSCR1,IPMK,TMX1,OSBPL8,FAR1,PNPLA8,ABHD3,DBI,SLC22A4,SACM1L,C3,GK,TBL1XR1,ALOX15,CEPT1,MTMR6,CHPT1,NAAA,PIGB,PIK3CA"
"GO:BP","activation of innate immune response","GO:0002218","false","0.028982630656994177","1.537862197610005","320","542","23","20972","LTF,BIRC2,SRC,CTSS,CD274,TAX1BP1,PTPN22,BIRC3,CD36,TLR10,TLR5,PJA2,WDFY1,MNDA,HSP90AA1,NEK7,TLR4,TLR9,DDX3X,TLR8,LY96,S100A8,APPL2"
"GO:BP","positive regulation of response to biotic stimulus","GO:0002833","false","0.030411310748123182","1.516964861065689","414","542","27","20972","LTF,BIRC2,SRC,CTSS,CD274,PLSCR1,TAX1BP1,PTPN22,BIRC3,CD36,CD226,TLR10,TLR5,PJA2,WDFY1,MNDA,HMGB2,HSP90AA1,NEK7,TLR4,TLR9,DDX3X,TLR8,LY96,S100A8,APPL2,RBM47"
"GO:BP","defense response to virus","GO:0051607","false","0.032049581179705994","1.4941776414191437","322","542","23","20972","FGL2,IFIT5,PLSCR1,DNAJC3,TRIM52,PTPN22,PTPRC,IFI6,PRF1,IFIT1,UBE2W,NT5C3,IFI27,RB1CC1,DHX36,HSP90AA1,TLR9,APOBEC3A,TLR8,IFNGR1,IFIT2,PPM1B,SENP7"
"GO:BP","cellular response to stress","GO:0033554","false","0.03259162484111395","1.4868939874348468","1856","542","78","20972","CYP1B1,FANCL,MAN1A1,PRKACB,STT3B,POLE2,PEX2,POLK,SRC,BBS10,UBE2J1,TAF7,RCHY1,SLC8A1,DNAJB14,RNF139,TDP2,CASP3,RECQL,DNAJC3,TMX1,SLC25A24,ATF2,G6PD,DCUN1D5,PNPLA8,PDCD10,RNF138,CUL4B,DEK,CD36,FAM8A1,RNFT1,TMCO1,SFRP2,NBN,VCPIP1,MSH5,UBE2W,IL18BP,SLU7,PSMC6,XRCC4,RAD1,VRK1,PRR5L,RWDD3,USP1,MNDA,HMGB2,NRBF2,TXN,KREMEN1,DHX36,BCL6,RRM2B,MATN2,SCAMP5,CD74,EDEM3,HSP90AA1,TLR4,DDX3X,ALOX15,FNIP1,LRRK2,SLC38A2,USP10,MEF2C,PPP4R2,UBXN4,JAK2,ABI3,BRCA2,BACH1,PKN2,TPT1,PIK3CA"
"GO:BP","immune response-activating signaling pathway","GO:0002757","false","0.03577677289900423","1.4463988358022404","516","542","31","20972","BTNL3,LTF,BIRC2,SRC,CTSS,CD274,PLSCR1,RC3H2,TAX1BP1,PTPN22,PTPRC,C3AR1,BIRC3,CD36,CD226,TLR10,C3,TLR5,PJA2,WDFY1,MNDA,NEK7,TLR4,TLR9,DDX3X,TLR8,LY96,S100A8,MEF2C,APPL2,PIK3CA"
"GO:BP","protein localization to organelle","GO:0033365","false","0.03611074970644085","1.442363494957543","887","542","45","20972","NUP93,SRGN,RB1,FLNA,RAB8B,PEX2,TNPO1,ARL8B,SRC,LMBRD1,ARL5A,TRAM1,RAB33B,TAX1BP1,PTPN22,TIA1,SNX16,ATF2,OSBPL8,STAM2,TIMM8B,CD36,JUP,NMD3,TMCO1,NBN,VCPIP1,STK3,VPS36,TMEM30A,XRCC4,VRK1,TXN,DISC1,HSP90AA1,UBXN2B,DDX3X,LRRK2,SNX10,ADAM10,LMNB1,JAK2,GAS8,APPL2,ZFYVE16"
"GO:BP","platelet activation","GO:0030168","false","0.03698466899023123","1.4319782638448455","138","542","14","20972","FLNA,SRC,PLA2G4A,PLSCR1,TMX1,GNAQ,GNA13,MMRN1,TLR4,HBB,JAK2,IL6ST,P2RX1,PIK3CA"
"GO:BP","regulation of innate immune response","GO:0045088","false","0.04136022331708247","1.3834171250128855","470","542","29","20972","LTF,BIRC2,SRC,CTSS,YTHDF3,CD274,PLSCR1,TAX1BP1,PTPN22,BIRC3,CD36,CD226,TLR10,TLR5,PJA2,WDFY1,MNDA,HMGB2,HSP90AA1,NEK7,TLR4,TLR9,DDX3X,TLR8,LY96,PIK3R6,S100A8,APPL2,RBM47"
"GO:BP","regulation of protein-containing complex assembly","GO:0043254","false","0.04279307009320328","1.3686265549110712","422","542","27","20972","MPP7,CAPZA1,ABCA1,BIRC2,SRC,BBS10,NRG1,AIDA,PTPN22,RAP1B,GSN,CDC42EP2,CD36,SENP6,HAUS1,CAPZA2,PSMC6,RICTOR,HSP90AA1,NEK7,TLR4,DDX3X,ALOX15,FNIP1,ADD3,BAIAP2L1,HJURP"
"GO:BP","regulation of cellular component biogenesis","GO:0044087","false","0.04353961396288249","1.361115425881355","1006","542","49","20972","MPP7,CAPZA1,LIMS1,C9ORF72,FLNA,ABCA1,BIRC2,SRC,BBS10,POC1B,MAP4,SLK,NRG1,ARHGAP33,AIDA,PTPN22,RAP1B,GSN,CHMP5,TGFBR1,CDC42EP2,CD36,GPR65,SENP6,HAUS1,EPHA1,GNA13,SAMD8,CAPZA2,CCP110,ROCK1,PSMC6,RICTOR,HSP90AA1,NEK7,TLR4,DDX3X,ALOX15,SNX4,FNIP1,LRRK2,ADD3,USP10,MEF2C,BAIAP2L1,ABI3,HJURP,MAK,PIK3CA"
"GO:BP","regulation of leukocyte differentiation","GO:1902105","false","0.045238366061784864","1.344493089492945","329","542","23","20972","TESC,ANXA1,RB1,FGL2,ATP11C,LTF,RC3H2,SART1,PTPRC,CCR2,HLX,ZFPM1,CD46,VNN1,ZEB1,BCL6,CD74,SOS2,TLR4,TLR9,PIK3R6,TNFAIP6,FBXO7"
"GO:BP","pattern recognition receptor signaling pathway","GO:0002221","false","0.04547482155419868","1.3422289964575274","284","542","21","20972","LTF,BIRC2,SRC,CTSS,CD274,TAX1BP1,PTPN22,BIRC3,CD36,TLR10,TLR5,PJA2,WDFY1,NEK7,TLR4,TLR9,DDX3X,TLR8,LY96,S100A8,APPL2"
"GO:BP","mononuclear cell differentiation","GO:1903131","false","0.046493942533215","1.3326036255135656","523","542","31","20972","ANXA1,RB1,FGL2,ATP11C,ADAM17,RC3H2,SART1,ITM2A,PTPN22,PTPRC,TNFSF13B,ATF2,CCR2,HLX,ZFPM1,TSPAN2,CD46,ICOS,VNN1,ZEB1,SP3,BCL6,CD74,SOS2,TLR4,TLR9,FNIP1,PIK3R6,FBXO7,IL6ST,CLEC4D"
