"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of signal transduction","GO:0009967","false",9.12794207138116e-06,5.03962712474227,1569,542,80,20972,"CYP1B1,NUP93,CCL4,LAMTOR3,LGR6,ACTA2,TNFSF10,LIMS1,FLNA,LTF,MIER1,BIRC2,IFIT5,SRC,NRG1,ADAM17,RC3H2,TRIM52,PTPN22,PTPRC,RAP1B,SHOC2,OSBPL8,TGFBR1,CCR2,BIRC3,GPR27,PDCD10,CD36,CSNK1G3,JUP,CD226,SFRP2,STK3,GLI1,PPM1A,IFT172,C3,ROCK1,RICTOR,TBL1XR1,VNN1,S100A12,PJA2,RB1CC1,WDFY1,PRR5L,RWDD3,MAOA,USP1,TXN,DHX36,C18ORF32,DISC1,CD74,NEK7,ARRDC3,TLR4,TLR9,DDX3X,TLR8,ALOX15,TGFA,LY96,FNIP1,PIK3R6,LRRK2,S100A8,MEF2C,JAK2,IL6ST,GAS8,APPL2,RNF13,RBM47,NAMPT,CLEC4D,ZDHHC17,PPM1B,PIK3CA"
"GO:BP","defense response to other organism","GO:0098542","false",1.45008924061257e-05,4.83860526982502,1121,542,63,20972,"SAMD9,CCL4,CCL4L1,ANXA1,PLD4,LTF,BIRC2,IFIT5,ARL8B,SRC,CTSS,YTHDF3,CD274,PLSCR1,TRIM52,TAX1BP1,PTPN22,GSN,KYNU,KIF5B,BIRC3,CDC42EP2,CD46,CD36,CD226,TLR10,IFI6,IFIT1,C3,UBE2W,TLR5,VNN1,S100A12,PJA2,IFI27,RB1CC1,WDFY1,NKG7,MNDA,HMGB2,DHX36,CD74,HSP90AA1,NEK7,CXCL5,TLR4,TLR9,DDX3X,APOBEC3A,TLR8,CCL3L3,LY96,PIK3R6,S100A8,JAK2,CD58,SRPK1,APPL2,RBM47,IFNGR1,CLEC4D,IFIT2,SENP7"
"GO:BP","innate immune response","GO:0045087","false",1.5264654109694e-05,4.81631303217457,1018,542,59,20972,"SAMD9,ANXA1,PLD4,LTF,BIRC2,IFIT5,ARL8B,SRC,CTSS,YTHDF3,CD274,PLSCR1,TRIM52,TAX1BP1,PTPN22,GSN,KYNU,KIF5B,BIRC3,CDC42EP2,CD46,CD36,CD226,TLR10,IFI6,IFIT1,C3,UBE2W,TLR5,VNN1,S100A12,PJA2,IFI27,RB1CC1,WDFY1,NKG7,MNDA,HMGB2,DHX36,CD74,HSP90AA1,NEK7,TLR4,TLR9,DDX3X,APOBEC3A,TLR8,LY96,PIK3R6,S100A8,JAK2,CD58,SRPK1,APPL2,RBM47,IFNGR1,CLEC4D,IFIT2,SENP7"
"GO:BP","cell activation","GO:0001775","false",1.55211931563768e-05,4.80907489639529,1123,542,63,20972,"ACTA2,ANXA1,ANXA3,FGL2,FLNA,ATP11C,SRC,PLA2G4A,CD274,ADAM17,CASP3,PLSCR1,RC3H2,TMX1,SART1,ITM2A,PTPN22,PTPRC,TNFSF13B,ATF2,GSN,TGFBR1,CCR2,HLX,ZFPM1,CD46,RAB44,CD226,ICOS,NBN,GNAQ,GNA13,PRF1,C3,VNN1,S100A12,PJA2,ZEB1,SP3,NKG7,MNDA,BCL6,CD74,CD48,MMRN1,SOS2,TLR4,TLR9,SNX4,FNIP1,PIK3R6,LRRK2,MEF2C,HBB,ADAM10,PAG1,JAK2,FBXO7,IL6ST,P2RX1,IFNGR1,CLEC4D,PIK3CA"
"GO:BP","regulation of signal transduction","GO:0009966","false",1.65409026573857e-05,4.78144079415318,3031,542,128,20972,"CYP1B1,NUP93,CCL4,LAMTOR3,LGR6,ACTA2,PRKAR2B,TNFSF10,NCOR2,PRKACB,LIMS1,C9ORF72,RB1,RGS18,FLNA,ABCA1,LTF,MIER1,STRN3,BIRC2,IFIT5,SRC,YTHDF3,SLC8A1,NRG1,ADAM17,PLSCR1,RC3H2,AIDA,HIPK3,TRIM52,TAX1BP1,PTPN22,PTPRC,RAP1B,SHOC2,DENND4A,OSBPL8,TGFBR1,CCR2,MOB4,BIRC3,GPR27,CD46,PDCD10,CD36,CSNK1G3,JUP,CD226,KBTBD7,UBE2D1,IFI6,SFRP2,NPHP3,GNAQ,GNA13,STK3,GLI1,PPM1A,IFT172,C3,UBE2W,ROCK1,RICTOR,TBL1XR1,VNN1,S100A12,TMEM170B,PJA2,RB1CC1,WDFY1,PRR5L,PER1,RWDD3,ZEB1,MAOA,KCTD12,USP1,HMGB2,TXN,KREMEN1,DHX36,BCL6,C18ORF32,RRM2B,ARHGEF17,DISC1,CD74,NEK7,ARRDC3,MMRN1,TLR4,TLR9,DDX3X,RGS9,SIAH2,DUSP8,TLR8,ALOX15,TGFA,RASA4B,LY96,FNIP1,PIK3R6,LRRK2,S100A8,USP10,MEF2C,ADAM10,TNFAIP6,JAK2,FBXO7,RASA2,BRCA2,IL6ST,GAS8,SCYL2,APPL2,RNF13,RBM47,FAM20C,TPT1,NAMPT,CLEC4D,ARID4B,ZDHHC17,PPM1B,PIK3CA"
"GO:BP","hemopoiesis","GO:0030097","false",1.79866654873109e-05,4.74504934219576,971,542,57,20972,"OSTM1,TESC,ANXA1,PLD4,RB1,FGL2,FLNA,ATP11C,LTF,CD164,SRC,ADAM17,CASP3,GABPA,RC3H2,GPR171,SART1,N4BP2L2,ITM2A,PTPN22,PTPRC,TNFSF13B,ATF2,G6PD,CHMP5,CCR2,HLX,ZFPM1,TSPAN2,CD46,SLC25A40,ICOS,SFRP2,STK3,VNN1,ZEB1,SP3,HMGB2,DHX36,BCL6,CD74,SOS2,TLR4,TLR9,FNIP1,PIK3R6,SNX10,MEF2C,TNFAIP6,ARL11,JAK2,FBXO7,BRCA2,IL6ST,RBM47,FAM20C,CLEC4D"
"GO:BP","intracellular signal transduction","GO:0035556","false",2.82772344080308e-05,4.54856306800329,2963,542,125,20972,"CYP1B1,PLVAP,NUP93,CCL4,LAMTOR3,ACTA2,PRKAR2B,TNFSF10,NCOR2,PRKACB,MOB1A,LIMS1,C9ORF72,RB1,FLNA,ABCA1,LTF,MIER1,STRN3,BIRC2,IFIT5,SRC,ERC1,TAF7,SLC8A1,SLK,NRG1,ADAM17,ARHGAP33,CASP3,STK17B,RC3H2,LRRC40,AIDA,PPP1CB,RAB33B,HIPK3,MEF2A,TRIM52,TAX1BP1,PTPN22,PTPRC,RAP1B,SHOC2,MAP3K1,ATF2,DENND4A,OSBPL8,TGFBR1,CCR2,MOB4,C3AR1,BIRC3,PNPLA8,CDC42EP2,PDCD10,CD36,KBTBD7,TMCO1,UBE2D1,IFI6,SFRP2,NBN,GNA13,STK3,PPM1A,UBE2W,ROCK1,RICTOR,VNN1,S100A12,RAD1,PJA2,IFI27,RB1CC1,WDFY1,PRR5L,RIT1,PER1,RWDD3,TXN,DHX36,BCL6,C18ORF32,RRM2B,ARHGEF17,DISC1,CD74,EDEM3,NEK7,ARRDC3,SOS2,TLR4,TLR9,DDX3X,RGS9,SIAH2,DUSP8,TLR8,ALOX15,TGFA,RASA4B,FNIP1,PIK3R6,LRRK2,S100A8,USP10,MEF2C,PAG1,JAK2,FBXO7,RASA2,SRPK1,BRCA2,MAK,PKN2,P2RX1,RNF13,TPT1,NAMPT,CLEC4D,RUNDC3A,ZDHHC17,PPM1B,PIK3CA"
"GO:BP","signaling","GO:0023052","false",3.04482504483705e-05,4.51643765680607,6558,542,231,20972,"CYP1B1,GPR15,PLVAP,NUP93,LPAR6,CCL4,LAMTOR3,PROK2,LGR6,ACTA2,CNIH,SRGN,CCL4L1,PRKAR2B,OSGIN2,ANXA1,TNFSF10,NCOR2,PRKACB,MOB1A,LIMS1,BTNL3,C9ORF72,RB1,RGS18,FLNA,RAB8B,ABCA1,SLC30A1,LTF,MIER1,STRN3,BIRC2,IFIT5,CD164,SRC,GMFB,PLA2G4A,CTSS,YTHDF3,ERC1,TAF7,SLC8A1,SLK,CD274,NRG1,ADAM17,TDP2,ARHGAP33,CASP3,STK17B,RHOT1,PLSCR1,RC3H2,MIB1,LRRC40,AIDA,PPP1CB,RAB33B,CYB5R4,GPR171,HIPK3,MEF2A,TRIM52,TAX1BP1,COPS2,PTPN22,PTPRC,TNFSF13B,RAP1B,LRRN2,SHOC2,MAP3K1,ATF2,DENND4A,CHMP5,OSBPL8,SEMA6C,TGFBR1,STAM2,KIF5B,CCR2,MOB4,HLX,TRBV10-1,C3AR1,BIRC3,PNPLA8,GPR27,CDC42EP2,CD46,PDCD10,RNF138,RAB44,DEK,CD36,CSNK1G3,MS4A6A,JUP,PPP4R1,GPR65,CD226,KBTBD7,TLR10,DAPP1,TMCO1,UBE2D1,GALNT3,IFI6,EPHA1,SFRP2,NPHP3,NBN,GNAQ,GNA13,P2RY14,PRF1,ALCAM,STK3,GLI1,PPM1A,IFT172,CHURC1,BAG1,C3,UBE2W,ACSL4,ROCK1,TLR5,RICTOR,GPR34,TBL1XR1,VNN1,OSGIN1,S100A12,RAD1,TMEM170B,PJA2,DNAJC25-GNG10,IFI27,RB1CC1,VRK1,WDFY1,PRR5L,RIT1,PER1,RWDD3,ZEB1,MAOA,IQGAP2,KCTD12,NKG7,USP1,MNDA,HMGB2,TXN,KREMEN1,DHX36,BCL6,C18ORF32,RRM2B,ARHGEF17,DISC1,PLCXD2,CD74,EDEM3,NEK7,ARRDC3,CD48,CXCL5,MMRN1,SOS2,TLR4,TLR9,DDX3X,RGS9,SIAH2,DUSP8,CABP4,SEMA6B,TLR8,ALOX15,TGFA,SNX4,CCL3L3,WNT10A,RASA4B,GPR35,LY96,FNIP1,PIK3R6,LRRK2,SLC38A2,S100A8,USP10,MEF2C,ADAM10,TNFAIP6,PLXNC1,PAG1,JAK2,FBXO7,RASA2,SRPK1,BRCA2,IL6ST,TAC3,GAS8,GPR162,KIR2DL1,SCYL2,APPL2,PPP1R12A,MAK,COMMD8,PKN2,P2RX1,ZFYVE16,RNF13,RBM47,FAM20C,IFNGR1,TPT1,NAMPT,CLEC4D,RUNDC3A,ARID4B,ZDHHC17,PPM1B,S1PR5,PIK3CA"
"GO:BP","cell communication","GO:0007154","false",3.22896786038314e-05,4.49093627772292,6598,542,232,20972,"CYP1B1,GPR15,PLVAP,NUP93,LPAR6,CCL4,LAMTOR3,PROK2,LGR6,ACTA2,CNIH,SRGN,CCL4L1,PRKAR2B,OSGIN2,ANXA1,TNFSF10,NCOR2,PRKACB,MOB1A,LIMS1,BTNL3,C9ORF72,RB1,RGS18,FLNA,RAB8B,ABCA1,SLC30A1,LTF,MIER1,STRN3,BIRC2,IFIT5,CD164,SRC,BBS10,GMFB,PLA2G4A,CTSS,YTHDF3,ERC1,TAF7,SLC8A1,SLK,CD274,NRG1,ADAM17,TDP2,ARHGAP33,CASP3,STK17B,RHOT1,PLSCR1,RC3H2,MIB1,LRRC40,AIDA,PPP1CB,RAB33B,CYB5R4,GPR171,HIPK3,MEF2A,TRIM52,TAX1BP1,COPS2,PTPN22,PTPRC,TNFSF13B,RAP1B,LRRN2,SHOC2,MAP3K1,ATF2,DENND4A,OSBPL8,SEMA6C,TGFBR1,STAM2,KIF5B,CCR2,MOB4,HLX,TRBV10-1,C3AR1,BIRC3,PNPLA8,GPR27,CDC42EP2,CD46,PDCD10,RNF138,RAB44,DEK,CD36,CSNK1G3,MS4A6A,JUP,PPP4R1,GPR65,CD226,KBTBD7,TLR10,DAPP1,TMCO1,UBE2D1,GALNT3,IFI6,EPHA1,SFRP2,NPHP3,NBN,GNAQ,GNA13,P2RY14,PRF1,ALCAM,STK3,GLI1,PPM1A,IFT172,CHURC1,BAG1,C3,UBE2W,ACSL4,ROCK1,TLR5,RICTOR,GPR34,TBL1XR1,VNN1,OSGIN1,S100A12,RAD1,TMEM170B,PJA2,DNAJC25-GNG10,IFI27,RB1CC1,VRK1,WDFY1,PRR5L,RIT1,PER1,RWDD3,ZEB1,MAOA,IQGAP2,KCTD12,ATP1A3,NKG7,USP1,MNDA,HMGB2,TXN,KREMEN1,DHX36,BCL6,C18ORF32,RRM2B,ARHGEF17,DISC1,PLCXD2,CD74,EDEM3,NEK7,ARRDC3,CD48,CXCL5,MMRN1,SOS2,TLR4,TLR9,DDX3X,RGS9,SIAH2,DUSP8,CABP4,SEMA6B,TLR8,ALOX15,TGFA,SNX4,CCL3L3,WNT10A,RASA4B,GPR35,LY96,FNIP1,PIK3R6,LRRK2,SLC38A2,S100A8,USP10,MEF2C,ADAM10,TNFAIP6,PLXNC1,PAG1,JAK2,FBXO7,RASA2,SRPK1,BRCA2,IL6ST,TAC3,GAS8,GPR162,KIR2DL1,SCYL2,APPL2,PPP1R12A,MAK,COMMD8,PKN2,P2RX1,ZFYVE16,RNF13,RBM47,FAM20C,IFNGR1,TPT1,NAMPT,CLEC4D,RUNDC3A,ARID4B,ZDHHC17,PPM1B,S1PR5,PIK3CA"
"GO:BP","positive regulation of immune system process","GO:0002684","false",6.08832375354477e-05,4.21550226152008,1111,542,61,20972,"PLVAP,TESC,CCL4,ANXA1,BTNL3,RB1,ATP11C,LTF,BIRC2,SRC,PLA2G4A,CTSS,CD274,ADAM17,PLSCR1,RC3H2,SART1,TAX1BP1,PTPN22,PTPRC,TNFSF13B,STX7,MOSPD2,CCR2,HLX,C3AR1,BIRC3,CD46,CD36,CD226,TLR10,ICOS,C3,TLR5,VNN1,PJA2,WDFY1,MNDA,HMGB2,DHX36,BCL6,CD74,HSP90AA1,NEK7,TLR4,TLR9,DDX3X,TLR8,SNX4,LY96,PIK3R6,LRRK2,S100A8,MEF2C,ADAM10,JAK2,IL6ST,APPL2,RBM47,CLEC4D,PIK3CA"
"GO:BP","biological regulation","GO:0065007","false",7.34037767994372e-05,4.13428159402185,12804,542,391,20972,"CYP1B1,GPR15,MPP7,PLVAP,TESC,FBXL5,NUP93,LPAR6,FANCL,CCL4,LAMTOR3,WTAP,PROK2,LGR6,ACTA2,CNIH,SRGN,CCL4L1,DYNLT3,CAPZA1,ATP6V1G1,PRKAR2B,ZNF613,MMD,ITSN2,SLC4A7,OSGIN2,ANXA1,ANXA3,TNFSF10,NCOR2,PRKACB,MOB1A,LIMS1,ATP6V1C1,CLIC4,BTNL3,PLD4,C9ORF72,EFHC2,RB1,DMXL2,FGL2,RGS18,IDH1,FLNA,ANKRD49,RAB8B,SLC40A1,ABCA1,ATP11C,PEX2,SLC30A1,LTF,MIER1,STRN3,SOAT1,HAT1,MED21,BIRC2,IFIT5,CD164,SRC,BBS10,GMFB,PLA2G4A,MBNL1,SPOPL,BAZ1A,FAM20A,CTSS,POC1B,UBE2J1,DHRS9,MAP4,YTHDF3,ERC1,TAF7,CPNE9,ZNF654,RCHY1,SLC8A1,AGTPBP1,UBA3,SLK,SLC30A5,CD274,NRG1,RNF139,ADAM17,LRRC26,DPH3,TDP2,ARHGAP33,CASP3,STK17B,RHOT1,PPIL4,GABPA,PLSCR1,RC3H2,MIB1,ZNF701,LRRC40,AIDA,PPP1CB,PGRMC1,RAB33B,CYB5R4,GPR171,PHF20L1,DNAJC3,HIPK3,TMX1,SART1,MEF2A,TRIM52,N4BP2L2,ATP11B,TAX1BP1,ITM2A,COPS2,PTPN22,PTPRC,WDFY2,IQCB1,TNFSF13B,RAP1B,LRRN2,STX7,SHOC2,TIA1,ACADM,MAP3K1,ATF2,SPAG1,MSL3,SRP9,DENND4A,GSN,CREG1,G6PD,CHMP5,OSBPL8,MOSPD2,PHF6,SEMA6C,TGFBR1,STAM2,KIF5B,TMEM41B,CCR2,MOB4,DCUN1D5,HLX,TRBV10-1,C3AR1,ZFPM1,BIRC3,ZNF92,ZNF24,PNPLA8,BNIP2,GPR27,CDC42EP2,ZNF608,UHMK1,CD46,PDCD10,RNF138,RAB44,CUL4B,DEK,CD36,CSNK1G3,POLR2K,MS4A6A,GOLPH3L,SCOC,TEFM,JUP,SPAST,PPP4R1,GPR65,CD226,NMD3,RNFT1,KBTBD7,SENP6,TLR10,DBI,LRRC70,DAPP1,TMCO1,UBE2D1,HAUS1,VMP1,GALNT3,GLRX,IFI6,EPHA1,ICOS,CCPG1,SFRP2,NPHP3,NBN,GNAQ,VCPIP1,GNA13,P2RY14,PRF1,NOXA1,IFIT1,PRRG4,ALCAM,SAMD8,STK3,GLI1,PPM1A,IFT172,CHURC1,RFX2,BAG1,CAPZA2,SUB1,C3,UBE2W,CREB5,ACSL4,CCP110,CMTM6,ROCK1,TMEM30A,PSMC6,TLR5,RICTOR,GPR34,TBL1XR1,ICA1,XRCC4,VNN1,OSGIN1,S100A12,RAD1,CCNT2,TMEM170B,PJA2,MIR1307,VBP1,DNAJC25-GNG10,IFI27,RB1CC1,VRK1,WDFY1,PRR5L,RIT1,PER1,KCNJ2,JMJD1C,RWDD3,ZEB1,MAOA,MT-CO2,IQGAP2,SP3,KCTD12,ATP1A3,NKG7,USP1,MNDA,HMGB2,TXN,KREMEN1,DHX36,BCL6,C18ORF32,RRM2B,ARHGEF17,DISC1,PLCXD2,CSTA,SUZ12,PPIAL4G,SCAMP5,CD74,EDEM3,HSP90AA1,THAP5,NEK7,ARRDC3,CD48,CXCL5,ZNF281,UBXN2B,MMRN1,SOS2,FOXN2,TLR4,TLR9,DDX3X,IER3IP1,RGS9,CDKN3,SIAH2,DUSP8,APOBEC3A,CABP4,SEMA6B,SPDYC,MAP1S,TLR8,ALOX15,TGFA,SNX4,ACCN3,JAZF1,CCL3L3,PDXP,WNT10A,RASA4B,GPR35,LY96,FNIP1,CHPT1,PIK3R6,LRRK2,SLC38A2,ZNF230,ADD3,ZNF514,S100A8,USP10,MEF2C,HBB,ADAM10,TNFAIP6,BAIAP2L1,PSMA6,PPP4R2,LMNB1,PLXNC1,HIGD1A,PAG1,JAK2,FBXO7,RASA2,ABI3,CD58,SRPK1,SF3A2,LDOC1,BRCA2,IL6ST,TAC3,GAS8,ARGLU1,MBNL3,HJURP,ZNF534,GPR162,KIR2DL1,SCYL2,MFN1,APPL2,BACH1,PPP1R12A,MAK,COMMD8,PKN2,ZNF22,P2RX1,ZFYVE16,RNF13,RBM47,FAM20C,DBP,IFNGR1,TPT1,NAMPT,CLEC4D,RUNDC3A,IFIT2,ARID4B,ZDHHC17,PPM1B,CLK1,B4GALT7,S1PR5,NT5E,ZNF267,PIK3CA"
"GO:BP","regulation of defense response","GO:0031347","false",7.46644834871975e-05,4.12688593491217,831,542,50,20972,"ANXA1,RB1,FGL2,LTF,BIRC2,SRC,CTSS,YTHDF3,CD274,CASP3,PLSCR1,TAX1BP1,PTPN22,PTPRC,CCR2,BIRC3,CD36,CD226,TLR10,C3,TLR5,RICTOR,S100A12,PJA2,WDFY1,NKG7,MNDA,HMGB2,BCL6,HSP90AA1,NEK7,TLR4,TLR9,DDX3X,TLR8,ALOX15,SNX4,LY96,PIK3R6,LRRK2,S100A8,MEF2C,TNFAIP6,PSMA6,JAK2,IL6ST,APPL2,RBM47,PPM1B,NT5E"
"GO:BP","positive regulation of cell communication","GO:0010647","false",0.000114107526813089,3.94268570750486,1778,542,84,20972,"CYP1B1,NUP93,CCL4,LAMTOR3,LGR6,ACTA2,TNFSF10,LIMS1,FLNA,RAB8B,LTF,MIER1,BIRC2,IFIT5,SRC,NRG1,ADAM17,RC3H2,TRIM52,PTPN22,PTPRC,RAP1B,SHOC2,OSBPL8,TGFBR1,KIF5B,CCR2,BIRC3,GPR27,PDCD10,CD36,CSNK1G3,JUP,CD226,SFRP2,STK3,GLI1,PPM1A,IFT172,C3,ACSL4,ROCK1,RICTOR,TBL1XR1,VNN1,S100A12,PJA2,RB1CC1,WDFY1,PRR5L,RWDD3,MAOA,USP1,TXN,DHX36,C18ORF32,DISC1,CD74,NEK7,ARRDC3,TLR4,TLR9,DDX3X,TLR8,ALOX15,TGFA,SNX4,LY96,FNIP1,PIK3R6,LRRK2,S100A8,MEF2C,JAK2,IL6ST,GAS8,APPL2,RNF13,RBM47,NAMPT,CLEC4D,ZDHHC17,PPM1B,PIK3CA"
"GO:BP","positive regulation of signaling","GO:0023056","false",0.000116972861443197,3.93191488605379,1779,542,84,20972,"CYP1B1,NUP93,CCL4,LAMTOR3,LGR6,ACTA2,TNFSF10,LIMS1,FLNA,RAB8B,LTF,MIER1,BIRC2,IFIT5,SRC,NRG1,ADAM17,RC3H2,TRIM52,PTPN22,PTPRC,RAP1B,SHOC2,OSBPL8,TGFBR1,KIF5B,CCR2,BIRC3,GPR27,PDCD10,CD36,CSNK1G3,JUP,CD226,SFRP2,STK3,GLI1,PPM1A,IFT172,C3,ACSL4,ROCK1,RICTOR,TBL1XR1,VNN1,S100A12,PJA2,RB1CC1,WDFY1,PRR5L,RWDD3,MAOA,USP1,TXN,DHX36,C18ORF32,DISC1,CD74,NEK7,ARRDC3,TLR4,TLR9,DDX3X,TLR8,ALOX15,TGFA,SNX4,LY96,FNIP1,PIK3R6,LRRK2,S100A8,MEF2C,JAK2,IL6ST,GAS8,APPL2,RNF13,RBM47,NAMPT,CLEC4D,ZDHHC17,PPM1B,PIK3CA"
"GO:BP","inflammatory response","GO:0006954","false",0.000138078939990644,3.85987255562351,873,542,51,20972,"CCL4,PROK2,CCL4L1,ANXA1,PLD4,RB1,BIRC2,SRC,CASP3,PLSCR1,PTPN22,PTPRC,CCR2,C3AR1,TSPAN2,BIRC3,RAB44,CD36,TLR10,C3,TLR5,RICTOR,VNN1,S100A12,PJA2,IFI27,PER1,NKG7,HMGB2,BCL6,NEK7,CXCL5,TLR4,TLR9,DDX3X,TLR8,ALOX15,SNX4,CCL3L3,LY96,LRRK2,S100A8,TNFAIP6,PSMA6,JAK2,IL6ST,APPL2,P2RX1,IFNGR1,NAMPT,NT5E"
"GO:BP","regulation of protein modification process","GO:0031399","false",0.000145470624595352,3.83722469646603,748,542,46,20972,"PRKAR2B,MMD,C9ORF72,RB1,LTF,BIRC2,SRC,SPOPL,FAM20A,TAF7,RCHY1,NRG1,AIDA,DNAJC3,HIPK3,COPS2,PTPN22,PTPRC,WDFY2,TGFBR1,DCUN1D5,BIRC3,PDCD10,DBI,UBE2D1,EPHA1,SFRP2,GNAQ,C3,S100A12,CCNT2,PRR5L,RWDD3,TXN,CD74,HSP90AA1,ARRDC3,TLR4,DDX3X,CDKN3,SIAH2,SPDYC,FNIP1,PIK3R6,LRRK2,JAK2"
"GO:BP","regulation of cell activation","GO:0050865","false",0.000152617185324597,3.81639656027749,627,542,41,20972,"ACTA2,ANXA1,FGL2,FLNA,ATP11C,SRC,PLA2G4A,CD274,CASP3,PLSCR1,RC3H2,TMX1,SART1,PTPN22,PTPRC,TNFSF13B,CCR2,HLX,CD46,CD226,ICOS,GNAQ,VNN1,PJA2,ZEB1,MNDA,BCL6,CD74,MMRN1,SOS2,TLR4,TLR9,PIK3R6,LRRK2,MEF2C,PAG1,JAK2,FBXO7,IL6ST,CLEC4D,PIK3CA"
"GO:BP","protein phosphorylation","GO:0006468","false",0.000164568818962213,3.78365244758946,982,542,55,20972,"PRKAR2B,MMD,PRKACB,C9ORF72,RB1,LTF,SRC,GMFB,FAM20A,ERC1,TAF7,SLK,NRG1,STK17B,AIDA,DNAJC3,HIPK3,COPS2,PTPN22,PTPRC,WDFY2,MAP3K1,ATF2,TGFBR1,UHMK1,PDCD10,CSNK1G3,PPP4R1,TRPM7,EPHA1,SFRP2,GNAQ,STK3,C3,ROCK1,S100A12,CCNT2,VRK1,PRR5L,CD74,NEK7,TLR4,CDKN3,SPDYC,FNIP1,PIK3R6,LRRK2,ADAM10,JAK2,SRPK1,SCYL2,MAK,PKN2,FAM20C,CLK1"
"GO:BP","regulation of immune system process","GO:0002682","false",0.000184711263232812,3.73350662155641,1594,542,77,20972,"PLVAP,TESC,CCL4,ANXA1,BTNL3,C9ORF72,RB1,FGL2,ATP11C,LTF,BIRC2,SRC,PLA2G4A,CTSS,UBE2J1,YTHDF3,CD274,ADAM17,CASP3,GABPA,PLSCR1,RC3H2,GPR171,SART1,TAX1BP1,PTPN22,PTPRC,TNFSF13B,STX7,MAP3K1,MOSPD2,CCR2,HLX,C3AR1,ZFPM1,BIRC3,CD46,CD36,CD226,TLR10,ICOS,C3,TLR5,VNN1,PJA2,WDFY1,ZEB1,MNDA,HMGB2,DHX36,BCL6,CD74,HSP90AA1,NEK7,SOS2,TLR4,TLR9,DDX3X,TLR8,ALOX15,SNX4,LY96,PIK3R6,LRRK2,S100A8,MEF2C,ADAM10,TNFAIP6,PAG1,JAK2,FBXO7,IL6ST,KIR2DL1,APPL2,RBM47,CLEC4D,PIK3CA"
"GO:BP","positive regulation of defense response","GO:0031349","false",0.000238077284524977,3.62328203960592,519,542,36,20972,"LTF,BIRC2,SRC,CTSS,CD274,CASP3,PLSCR1,TAX1BP1,PTPN22,CCR2,BIRC3,CD36,CD226,TLR10,C3,TLR5,S100A12,PJA2,WDFY1,NKG7,MNDA,HMGB2,HSP90AA1,NEK7,TLR4,TLR9,DDX3X,TLR8,SNX4,LY96,LRRK2,S100A8,MEF2C,IL6ST,APPL2,RBM47"
